Autor	Género	Total de Artículos
URTUBIA, CAROLINA ESTRELLA MUÑOZ	Mujer	1
TRUJILLO G, L. M.	-	1
JOFRÉ-SALDÍA, EMILIO	Hombre	1
BARRIENTOS, CRISTOBAL CASTRO	-	1
VARGAS, FELIPE JIMÉNEZ	Hombre	1
CORNEJO-DÍAZ, DIANA	Mujer	1
BARAHONA-FUENTES, GUILLERMO	Hombre	1
CÁRCAMO, CAROLINA SANTIBÁÑEZ	Mujer	1
MORENO-LEIVA, GERMÁN	Hombre	1
MONTOYA, URSULA SÁNCHEZ	Mujer	1
ZUÑIGA, MIGUEL ANGEL ALVAREZ	Hombre	1
GONZÁLEZ, OMAR SILVA	Hombre	5
OLIVARES, NELIOT VILLENA	-	1
DIANTA, CRISTIAN VILLEGAS	Hombre	1
NÚÑEZ, MARISOL LÓPEZ	Mujer	1
PRAT-LOPICICH, ARTURO	Hombre	1
GARAT ESCUDERO, MICHEL ALBERT	Hombre	2
CÁRCAMO, BENJAMÍN	Hombre	1
PÉREZ, CRISTIAN	Hombre	1
FUENTES-RUBIO, MARIO	Hombre	4
BIERMANN, CHRISTOPHER	Hombre	2
WALKER-VERGARA, ROMINA	Mujer	1
VALLEJOS-VIDAL, EVA	-	23
RON, B. VELÁSQUEZ	-	1
ARAQUE, M. FLORES	-	1
GARCÍA, G. ARIAS	-	1
LASLUISA, G. BALAREZO	-	1
SERRANO, A. MENA	-	1
CÁCERES, MARCELO VALENZUELA	Hombre	1
ULLOA-LEÓN, FELIPE	Hombre	4
FUENTES, PAULA	Mujer	1
CARRASCO, CRISTÓBAL RODRIGO SEPÚLVEDA	Hombre	2
VERDUGO, GUSTAVO BARRERA	Hombre	1
GARCIA, JAVIER	Hombre	1
MOLINA-BURGOS, BLANCA E.	Mujer	1
JIMÉNEZ VARGAS, FELIPE	Hombre	1
RAMÍREZ VARELA, FRANCISCO	Hombre	4
CORTÉS-CORTÉS, PIEDAD	Mujer	1
BOLÍVAR-GACITÚA, NATALIA	Mujer	3
