Autor	Género	Total de Artículos
NEIRA-ALBORNOZ, ANGELO	Hombre	3
WECHSLER, ANDREA	Mujer	3
MOLINA, JOSEFA	Mujer	1
CARRASCO, LORETO	Mujer	5
NAVARRETE, MARIA S.	Mujer	2
PIZARRO, CHRISTIAN	Hombre	1
STEIN, M.	Mujer	62
RATTO RIBO, NICOLAS	Hombre	1
REININGER, TALY	Mujer	9
SANTELICES-MOYA, ROMULO	Hombre	1
FREIRE-DIAZ, MATIAS ANDRES	Hombre	3
JOSWIG, HOLGER	Hombre	1
SAAVEDRA-ALMARZA, JUAN	Hombre	2
ROPERCH, PIERRICK	Hombre	1
ARON, FELIPE	Hombre	1
SIVASAMY, RAMESH	Hombre	16
ORTEGA-CULACIATI, FRANCISCO	Hombre	27
RETAMALES-MUNOZ, G.	-	1
HERNANDEZ-PRAT, LORETO	Mujer	1
HERRERA, SIXTO M.	Hombre	5
CONUECAR, RICARDO	Hombre	3
HALES, ANTONIO S.	Hombre	3
CUADRA-STIPETICH, JORGE RODRIGO	Hombre	1
SILVA-FLORES, PATRICIA	Mujer	1
VILLALPANDO, P.	Hombre	1
CASTILLO, KAREN	Mujer	12
GARRIDO-ESCOBAR, FRANCISCO JAVIER	Hombre	2
ALVEAR, CARLOS	Hombre	1
GUZMAN, MIGUEL	Hombre	9
ARRATIA, PAZ	-	1
WHYNDAM, KATHERINE	Mujer	1
MUNOZ NAVARRO, SERGIO R.	Hombre	3
SEDANO, ROCIO	Mujer	6
MORONG-CAMPILLO, CARLA GINA	Mujer	2
BALLESTA, PAULINA	Mujer	1
HAEGER, PAOLA A.	Mujer	5
BANO, DIEGO	Hombre	1
MORALESA, N.	-	1
PAVEZ-SIGNE, MATIAS	Hombre	8
UGARTE C, ANA M.	Mujer	3
SAENZ P, JUAN A.	Hombre	1
GRACIA, FRANCISCO J.	Hombre	82
ABRAHAMI, RACHEL	Mujer	1
FIGUEROA, FRANCISCO	Hombre	2
COFRE-MARTEL, SERGIO	Hombre	1
KOBRICH, PHILIP	Hombre	4
WIESE, ANDREAS	Hombre	33
GARCIA, PATRICIO	Hombre	1
LINFORD, PAMELA	Mujer	1
GONZALEZ, CARLOS E.	Hombre	3
ROJAS, CAMILO J.	Hombre	2
SELMAN, JAVIERA	Mujer	2
PALZA-CORDERO, HUMBERTO CRISTIAN	Hombre	96
FREDERICK, RAMON L.	Hombre	11
AGUIRRE, A.	Hombre	7
LANDSKRON, GLAUBEN	-	16
DE LA FUENTE LOPEZ, MARJORIE	Mujer	2
SEPULVEDA, SANTIAGO A.	Hombre	1
SALAZAR, CHRISTIAN	Hombre	2
BRIONES, XIMENA	Mujer	10
SILVA DANNA, CAROLINE	Mujer	2
MUNOZ, RODRIGO	Hombre	3
RIOS, HERNAN E.	-	14
TREWHELA, BENJAMIN	Hombre	1
HUNEEUS-LAGOS, NICOLAS JORGE	Hombre	33
MAZZEO, ANDREA	Mujer	1
ORDONEZ, CESAR	Hombre	4
LEON, TOMAS	Hombre	9
SIERRA, ANIBAL	Hombre	15
JOSE SAEZ, JUAN	Hombre	3
CURAQUEO, AYELEN	-	1
DOVALE-ROSABAL, GRETEL	Mujer	7
MAGANA, FERNANDO	Hombre	1
ARRIAGADA-ACEVEDO, GABRIEL ALEJANDRO	Hombre	2
SOTO, JORGE A.	Hombre	25
ROLF NITSCHACK, HORST	Hombre	1
RENNER, ALEX	Hombre	2
PALMA GONZALEZ, ERIC EDUARDO	Hombre	2
RODAS, PAULA I.	Mujer	3
RUIZ, B.	Mujer	5
BUSTAMANTE-GOMEZ, WALDO ENRIQUE	Hombre	1
CORNEJO-PONCE, LORENA	Mujer	2
VALBUENA, JOSE R.	Hombre	1
LOBOS, RAMON	Hombre	1
RATES, ALFREDO	Hombre	6
ARIAS-CARRASCO, RAUL	Hombre	7
CANALES, J.	Hombre	5
BAEZ-BARRIONUEVO, JOSE CARLOS	Hombre	1
ORTUNO, MILTON A. N.	Hombre	1
MACHTIG, ALONSO E.	Hombre	1
CHACON, MARTIN A.	Hombre	1
CUZMAR, JAEL	-	1
MARIA HUMANA, ANA	Mujer	2
ENCINA, PAMELA	Mujer	7
GAXIOLA-ALCANTAR, AURORA	Mujer	4
ZAVALETA C, CARMEN	Mujer	2
MANTEROLA B, HECTOR	Hombre	2
PARRAGUEZ G, VICTOR H.	Hombre	58
QUINONES, LUIS A.	Hombre	83
MASIAS, DAISY	Mujer	1
GOMEZ, KELLY	Mujer	1
GOMPERTZ-MATTAR, MATIAS	Hombre	1
