Autor	Género	Total de Artículos
MUNOZ, MIRIAN	Mujer	4
VALENZUELA, FRANCISCO	Hombre	1
BENTO, JOAQUIM P.	Hombre	10
ASTE TOLEDO, ANGELO	Hombre	1
ESPINOZA, DANIELA	Mujer	1
NATALIA GAUNA, ADRIANA	Mujer	3
GIOVANNY DIAZ-SEGURA, EDGAR	Hombre	1
DIAZ, N.	Hombre	2
FUENTEALBA, PABLO	Hombre	2
SCHREBLER, R.	Hombre	73
ATALA, CRISTIAN	Hombre	52
JIMENEZ, P.	Mujer	1
JAIME, ANA	Mujer	1
RAMIREZ, MAYKOL	-	1
VASQUEZ, LEANDRO	Hombre	1
ZULANTAY, ROBERTO	Hombre	1
MONTIEL, CHRISTOPHER	Hombre	1
TAPIA, CAMILA	Mujer	1
LASTRA, JOSE	Hombre	9
TAPIA, DIEGO	Hombre	1
PEREZ, KATHERINE	Mujer	1
MONTOYA, CARLOS	Hombre	1
BRAMERDORFER, GERD	Hombre	1
SOTO, LISA	Mujer	1
MARTINEZ, RODRIGO	Hombre	1
BAEZA, JORGE MENDOZA	Hombre	5
LARA, VANESSA	Mujer	1
CASTRO, CRISTIAN	Hombre	4
MARTINEZ, ALFREDO	Hombre	1
LUCERO, CLAUDIA M.	Mujer	2
MURA, JOAQUIN	Hombre	4
VALDENEGRO, MONIKA	Mujer	18
GONZALEZ URBINA, ANDREA	Mujer	1
LEONOR CONEJEROS-SOLAR, MARIA	Mujer	1
SANDOVAL RODRIGUEZ, KATIA	Mujer	1
ARMIJO SOLIS, SOLANGE	Mujer	1
VALDIVIA, FELIPE	Hombre	2
MENESES-AREVALO, ALEJANDRA CECILIA	Mujer	1
RIOUELME, ORNELLA	Mujer	1
RIQUELME, ORNELLA	Mujer	1
GIOVANNINI, G.	Mujer	3
OLEA, M.	Hombre	9
AGUILERA-BETTI, I.	Mujer	16
MANRIQUEZ, H.	Hombre	4
GRATACOS, EDUARDO	Hombre	6
OJEDA, NICOLAS	Hombre	9
RAMOS-JILIBERTO, RODRIGO	Hombre	7
CRUDU, FEDERICO	Hombre	3
PARATTU, KRISHNAMOHAN	-	2
DIAZ, JAIME	Hombre	5
TELLO-ORTIZ, FRANCISCO ANTONIO	Hombre	3
CONTRERAS TABLO, NICOLAS	Hombre	1
NAVARRO ALMARZA, PABLO	Hombre	1
PASTEN CRUZ, CAMILA	Mujer	1
SAEZ SOTO, JANINNE	Hombre	1
BRAVO, GONZALO	Hombre	1
ELISA DONOSO, MARIA	Mujer	1
ABALLAY, PAULINA	Mujer	2
ASPEE CHACON, JUAN ELIAS	Hombre	1
LUCAY, FREDDY A.	Hombre	19
ORTIZ-SOTO, RODRIGO	Hombre	9
ABURTO-GAJARDO, CARLA VERONICA	Mujer	17
GOMEZ-PULIDO, JUAN A.	Hombre	1
SANTOS-LOZANO, ALEJANDRO	Hombre	1
ZURITA-CORVALAN, NATALIA	Mujer	3
CRISTI-MONTERO, CARLOS	Hombre	126
VASQUEZ ROCCA, ADOLFO	Hombre	2
EYZAGUIRRE, JOHANNA	Mujer	2
MIRANDA-ROJAS, RAFAEL	Hombre	4
SANTANDER, PEDRO	Hombre	11
ELORTEGUI, CLAUDIO	Hombre	19
PALMA, WENCESLAO	-	36
DIAZ, MAUREEN	Mujer	1
CORREA, LORETO A.	Mujer	1
MALLEA, JAVIER	Hombre	1
INIGUEZ-RUEDA, LUPICINIO	-	1
GONZALEZ-GONZALEZ, MARIANELA	Mujer	1
DIAZ-ZEPEDA, CAMILO	Hombre	2
QUINTEROS VENEGAS, JOSE	Hombre	1
VILLANUEVA MAULEN, RUBEN	Hombre	1
RIVERA-BETANCOUR, DAVID	Hombre	2
FUENZALIDA, MANUEL	Hombre	2
CHANNING EBERHARD, CARMEN	Mujer	1
SANHUEZA R, ARIEL	Hombre	1
DIAZ, FELIPE	Hombre	1
BARBAGUELATTA, ENZO	Hombre	2
FRACALOSSI, IGOR	Hombre	1
CRISTINA SIMPSON, MARIA	Mujer	1
FARIAS-PEREZ, PAMELA ALEJANDRA	Mujer	1
NANJARI, RODRIGO	Hombre	1
FERNANDEZ-CUETO, NATHALIA	Mujer	2
PAZ CID-ARNES, MARIA	Mujer	2
HUBER-PEREZ, TAMARA	Mujer	3
VALDIVIA, MATIAS	Hombre	1
DRAGICEVIC, CONSTANTINO D.	Hombre	2
MALDONADO-HERNANDEZ, TAMARA	Mujer	5
FONSECA-CHACANA, JANNETT	-	1
MONTALVA, JOSE	Hombre	1
EUGENIA MARTINEZ, MARIA	Mujer	10
FERRER, PERLA	Mujer	1
LOPEZ-JUAREZ, I	Hombre	1
RODRIGUEZ-TOBAR, SEBASTIAN	Hombre	1
VILLAR, P.	Mujer	1
TORRES, M. J.	Mujer	15
MAYER LUX, LAURA	Mujer	25
CASTRO, GABRIELA	Mujer	1
EDWARDS, ANNE	Mujer	1
ARIAS, JUAN IGNACIO	Hombre	1
MORENO-DE LEON, TOMAS	Hombre	3
MONTECINOS, MAURICIO	Hombre	2
MOYA MARCHANT, LORETO	Mujer	1
PALACIOS ROA, ALFREDO	Hombre	1
RODRIGUEZ-GUZMAN, MAURICIO ALEJANDRO	Hombre	25
ULLOA, P. A.	Hombre	7
VIDAL, J.	Hombre	9
GONZALEZ RAMIREZ, CAROLINA	Mujer	1
GOMEZ, MARCELO A.	Hombre	1
FERNANDEZ ABREU, MARIA ELENA	Mujer	1
TORRES, MAURO	Hombre	2
VARGAS-MORALES, GUSTAVO	Hombre	2
GARCIA-GEN, SANTIAGO	Hombre	1
URIARTE, I	Hombre	1
LANAS, JESUS ULLOA	Hombre	1
TRUJILLO, A.	Hombre	6
BERDET, MARC	Hombre	3
REYES, JAVIER	Hombre	1
MOLINA, MARCO	Hombre	1
LARRAIN-CORREA, JUAN BERNARDO	Hombre	35
DIAZ-TORRES, MAURICIO	Hombre	4
GUERRERO, KARLO	Hombre	9
LEIVA, VICTORIA	Mujer	1
MALDONADO, JONATHAN	Hombre	1
GONZALEZ HERNANDEZ, GUILLERMO	Hombre	1
MORALES, ANDREA	Mujer	1
MUNOZ, LISA	Mujer	10
VERGARA GOMEZ, ANDREA	Mujer	1
VALENZUELA ZUNIGA, DAVID	Hombre	2
VASQUEZ, ALEJANDRA	Mujer	1
CABELLO, FABIOLA	Mujer	1
CORTES-TORO, ENRIQUE M.	Hombre	5
MATHOT, BENOIT	-	1
RODRIGUEZ-VALENTINO, CAMILO	Hombre	2
CAMPOS-ESPINOZA, RICARDO	Hombre	6
URBINA CARRASCO, XIMENA	Mujer	1
FERNANDEZ-LORENZO, M.	Mujer	12
SCHREIBER, MATTHIAS	Hombre	1
ESCARATE-MONETTA, PEDRO ANTONIO	Hombre	3
ESPINDOLA, ELAINE	Mujer	1
ARENAS, MARCELO	Hombre	1
ARRIAZA, VALERIA	Mujer	1
ROJAS, R.	Hombre	3
PAVEZ, JAVIERA	Mujer	2
SENTIS-DIAZ, FELIPE ANDRES	Hombre	1
PIZARRO RUBILAR, TANIA	Mujer	1
PARDO, HUGO HERRERA	Hombre	1
PARRA TRIANA, CLARA MARIA	Mujer	1
RODRIGUEZ, FERNANDO	Hombre	133
IRIBARREN-ANACONA, PABLO RODRIGO	Hombre	2
CARLESI, CARLOS J.	Hombre	1
RUBY-FIGUEROA, RENE	Hombre	3
SOTO, JUAN	Hombre	18
GRAY, NORA	Mujer	1
PENA-RECABARREN, FRANCISCO JOSE ANTONIO	Hombre	6
ARANCIBIA, MARIO	Hombre	1
PANOTOPOULOS, GRIGORIS	Hombre	1
ROMERO-MALTRANA, DIEGO	Hombre	12
MOLINA, MARTIN	Hombre	2
CAPATOS, TH	-	1
FIERRO-PRADENAS, RAUL ALEJANDRO	Hombre	29
ARAYA-SASSI, CLAUDIO	Hombre	2
GODOY, NINOSKA	-	2
OLIVARES-DONOSO, RUBY	Mujer	1
ALVAREZ, KENNY L.	Hombre	8
GUERRERO-CASTRO, FABIAN RODRIGO	Hombre	3
AZUA ALVAREZ, DIGNA	Mujer	1
WILSON, PAMELA	Mujer	1
CAZABAN, DIEGO	Hombre	1
ALARCON SAN MARTIN, MARCO	Hombre	1
MOLINA-PENAFIEL, DIEGO SEBASTIAN	Hombre	3
CADIZ, F.	-	2
TRUJILLO, D.	-	1
CADIZ, JENNIFER	Mujer	1
JORRATT, PALOMA	Mujer	1
MANRIQUEZ, LIZETTE	Mujer	2
ROJAS, CAROLINA	Mujer	1
AITKEN-SAAVEDRA, JUAN PABLO	Hombre	1
HERRERA-LEIVA, RODRIGO	Hombre	3
MONDACA, VALENTINA	Mujer	1
VASQUEZ LEYTON, GABRIELA	Mujer	1
VASQUEZ LARA, NELSON	Hombre	2
GUZMAN, DANIEL	Hombre	2
CRISTI-MONTEROL, CARLOS	Hombre	1
ESPINOZA OTEIZA, LUIS	Hombre	2
OLFOS, RAIMUNDO	Hombre	13
GOMEZ-ZAVAGLIA, ANDREA	Mujer	49
SAAVEDRA-PIMENTEL, FREDDY ALEJANDRO	Hombre	1
GUERRERO-ORTIZ, CAROLINA	Mujer	10
MORALES-SOTO, ASTRID MARLENE	Mujer	7
CALDERON, MARIBEL	Mujer	1
CASTRO-SEPULVEDA, MAURICIO	Hombre	1
HUENTUPI, YOSSELIN	-	3
PEREZ GALLARDO, PATRICIO	Hombre	1
ARENAS MARTIJA, ANDONI	Hombre	8
GUZMAN, FANNY	Mujer	167
LEON, P.	Mujer	3
MARIN, P.	Hombre	1
ROSENKRANZ, FRANCISCA	Mujer	7
VALDEBENITO-GAMPER, DANIELA	Mujer	4
FARIAS, DANIELA	Mujer	4
CARCAMO MORALES, BENJAMIN	Hombre	6
CASTRO VALDEBENITO, HUGO J.	Hombre	2
VASQUEZ-PIZARRO, YERKO ALEJANDRO	-	3
BARRIENTOS-ESPINOZA, BEATRIZ	Mujer	1
BRIONES, E.	-	1
MORALES, VERONICA	Mujer	1
CONSTANZO, R.	-	3
QUINTEROS, J.	-	1
GARCIA-LOYOLA, SEBASTIAN	Hombre	1
LOMBARDO, PATRICIO	Hombre	5
VILCHES, DANIEL	Hombre	2
HUIDOBRO, CAMILA	Mujer	3
CORDERO, SEBASTIAN	Hombre	9
VERA ROJAS, WILLIAM	Hombre	1
COFRE, HERNAN	-	1
