Autor	Género	Total de Artículos
RODRIGUEZ-OROZ, DELIA	Mujer	1
GOMEZ-ESPINA, ROBERTO	Hombre	3
BRAVO PEREZ, MARIA JESUS	Mujer	1
ELENA TRUYOL, MARIA	Mujer	2
CISTERNAS, PAMELA C.	Mujer	7
FRANCISCA DIAZ, M.	Mujer	1
PASTEN-CASTRO, EDUARDO	Hombre	3
BONATI-RICHARDSON, FRANCESCA	Mujer	1
DUQUE-NORENA, MARIO	Hombre	28
VERA-TOBAR, TAMARA	Mujer	2
COTTIN, MARIANNE	Mujer	3
BRAVO, ANGELICA	Mujer	3
THOMAS, MARIO	Hombre	3
LOPEZ-FUENZALIDA, ANTONIO	Hombre	3
RAMIREZ, DIEGO	Hombre	4
LYUBOVITSKIJ, V.	Hombre	1
VALENZUELA, JOEL	Hombre	1
LOBOS, P.	Hombre	2
TALA, FADIA	Mujer	7
GANSICKE, BORIS T.	Hombre	1
SOLIS, MIGUEL A.	Hombre	4
BARCELO, MATIAS	Hombre	1
TRONCOSO, RICARDO	Hombre	8
ROJAS, CRISTOBAL G.	Hombre	1
RAMOS-ZUNIGA, JAVIERA	Mujer	4
SALDIA, MARIANELA	Mujer	1
SANDOVAL-ALTAMIRANO, ATALINA	-	1
DE LA PAZ MAINO, MARIA	Mujer	1
MOYA, CLAUDIA	Mujer	1
LINSAMBARTH, SERGIO	Hombre	7
QUINTANA-DONOSO, DAISY	Mujer	4
CARVAJAL, OSVALDO	Hombre	7
MENDOZA-LIRA, MICHELLE	Mujer	13
HERMOSILLA, ALEJANDRO	Hombre	1
ROA RIFFO, MICHELLE	Mujer	1
REYES MARTINEZ, CAMILA	Mujer	1
SACRISTAN, IRENE	Mujer	25
DIAS, B.	Hombre	14
ARCE, R.	Mujer	7
INOSTROZA, ANA	Mujer	1
BRIONES, ALAN C.	Hombre	6
FUENTES, JUAN A.	Hombre	58
BRAMMER, G. B.	Hombre	1
TESCHE, PAULA	Mujer	1
ROSAS-GUEVARA, YETLI M.	-	3
ROJAS-ARRIAGADA, ALVARO	Hombre	2
JIMENEZ, ALVARO	Hombre	1
URZUA-LEIVA, RODRIGO	Hombre	1
CIFUENTES-VACA, OLGA L.	Mujer	1
ROCO-ARRIAGADA, ANGELA	Mujer	10
MUNOZ CORTES, PAMELA	Mujer	1
STUARDO A, VALERIA	Mujer	3
MORENO BOBADILLA, A.	Mujer	1
GARCES, B.	Hombre	2
DIDYK-PENA, ALEXANDRA	Mujer	1
RETAMALES, JULIO	Hombre	1
RAMIREZ, ISRAEL A.	Hombre	1
CASTRO-NALLAR, EDUARDO	Hombre	52
DIAZ-YANEZ, FERNANDO	Hombre	1
PIZARO-GUAJARDO, MARJORIE	Mujer	2
VALENZUELA, SANDRO L.	Hombre	1
MENESES, CLAUDIO	Hombre	1
GIL, FERNANDO	Hombre	1
CASTRO-NALLAR, EDUARDO	Hombre	1
PAREDES-SABJA, DANIEL	Hombre	1
POBLETE-MORALES, MATIAS	Hombre	1
MENESES, CLAUDIO	Hombre	1
FERNANDOY, FRANCISCO	Hombre	29
CELIS-BARROS, CRISTIAN	Hombre	4
SOLIS-CESPEDES, EDUARDO	Hombre	5
GUTIERREZ-URRUTIA, IZABOOK	-	4
DUCHENS, DANIELA	Mujer	1
OPITZ-BEN-HOUR, A.	-	1
SEPULVEDA, FRANCISCO	Hombre	2
VARGAS, JUAN	Hombre	4
RETAMALES GOMEZ, LUIS	Hombre	1
RAMIREZ DE ARELLANO, CRISTOBAL	Hombre	2
DIAZ-VASQUEZ, DANILO EDUARDO	Hombre	18
VASCONEZ, JUAN P.	Hombre	10
SALDIAS-PEREZ, MARIANELA	Mujer	9
GUZMAN, NICOLAS	Hombre	2
MONTENEGRO, KATHERINE	Mujer	1
JOFRE AIDA, CORTES	-	1
CORTES DANIEL, GONZALEZ	-	1
VARGAS-CORDERO, IVAN	Hombre	8
CALDERON-DIAZ, SERGIO	Hombre	1
HENRIQUEZ-SCHIRMER, CLAUDIO ALEJANDRO	Hombre	4
JENSEN, ERIK L.	Hombre	7
MENDOZA, PIERINA	Mujer	1
FUENTEALBA, PABLO	Hombre	1
ARIAS, VANESSA F.	Mujer	1
VALDES, MACARENA	Mujer	1
SCHWENKE, TOMAS	Hombre	3
ESCOBAR, FREDDY	Hombre	1
SILVA, VERONICA	Mujer	2
GOSET, JESSICA	Mujer	9
ARTALE, MARIA CELESTE	Mujer	8
DUARTE-VALENZUELA, CRISTIAN HERNAN	Hombre	73
DE FERRARI, GIANCARLO, V	Hombre	26
DOMINGO, LUIS R.	Hombre	2
BRUNA, N.	Hombre	6
CARAVANTES, P.	-	1
DIAZ-SILVA, N.	-	1
TAPIA, DIEGO	Hombre	3
ZAMORA, CONSTANZA	Mujer	1
CARRASCO, RAUL	Hombre	4
VERGARA-PULGAR, CRISTIAN	Hombre	2
