Autor	Género	Total de Artículos
HERRMANN-LUNECKE, MARIE GERALDINE	Mujer	1
SEGURA, I.	-	1
GARCIA-VERA, CARLOS	Hombre	1
FLORES, SEBASTIAN	Hombre	1
CARRASCO-ESPINOSA, ALVARO	Hombre	1
XIEMENADIAZ-MARTINEZ	-	1
REZGAOUI, MERIEM	-	1
ACEVEDO, J. A.	Hombre	1
FRAIRE-PACHECO, KAREN	Mujer	1
CONCHA, JORGE	Hombre	1
ECHEVERR-A, FRANCISCA	Mujer	1
SALAZAR-ROA, MARIA LUISA	Mujer	1
FIGUEROA-SUAZO, CAROLINA	Mujer	1
SEPULVEDA, JONATHAN	Hombre	1
JARA-ZAPATA, PAMELA	Mujer	1
JELDRES-URRA, JAVIERA	Mujer	1
MANRIQUE-SUAREZ, RAYDEL	-	8
ARIAS JIMENEZ, N.	-	1
SALINAS VARELA, EDISON	Hombre	1
CEPEDA-MORALES, JUSHIRO	-	1
LERA, LYDIA	Mujer	2
PRIETO, MANUEL	Hombre	1
BALLADARES, PAMELA	Mujer	1
AZOCAR, RICARDO	Hombre	1
BUSTOS, S.	Mujer	2
PARRA SANTANA, XIOMARA	Mujer	1
MORENO-CUEVAS, JORGE JOSE	Hombre	32
ECHEVERRIA, JULIAN	Hombre	1
SILVA-HERRERA, ANDREA	Mujer	1
GUTIERREZ, GILBERTO	Hombre	26
ARREDONDO-FLORES, CHRISTOPHER	Hombre	1
RAMBAUD, ARNELIE	-	1
CORNEJO, EDINSON	-	1
RODRIGUEZ-GARCES, CARLOS	Hombre	4
ANDREA MUNOZ-SOTO, JOHANA	Mujer	1
BARRA-SALAZAR, ANA MARIA	Mujer	1
OLIVEIRA, PATRICIA	Mujer	3
KELLEY, STEPHEN S.	Hombre	1
PINO, E.	Hombre	1
VELASQUEZ-ALVAREZ, PATRICIO ANDRES	Hombre	7
GACITUA, RICARDO	Hombre	1
FIGUEROA-FLORES, CAROLA	Mujer	1
ALVEAR, CRISTOPHER	Hombre	1
ANGELICA CARO, M.	-	1
ZAMORA-CLEMENTE, MANUEL	Hombre	10
VERA, O.	-	1
DORVIL, FRANCK	Hombre	2
PETZOLD-MALDONADO, GUILLERMO RODRIGO	Hombre	45
ZAMBRANO, FABIAN	Hombre	1
CARTES SIADE, IRINA TUMINI IVAN	Mujer	1
ARRIAGADA SICKINGER, CAROLINA	Mujer	1
MAHOMAR-JANANIAS, JOSE SALVADOR	Hombre	1
MARPLES, P.	Hombre	4
MENDEZ, PATRICIA	Mujer	7
SEPULVEDA, MAURICIO	Hombre	1
REYES MOLINA, BARBARA	Mujer	1
MEDINA GIACOMMOZI, ALEX	Hombre	1
HERLITZ, KURT	Hombre	11
ORTIZ, R.	Hombre	1
PINTO-JIMENEZ, MANUEL ABELARDO	Hombre	1
CERECEDA, G.	-	1
CIFUENTES, RICHARD	Hombre	1
SILVA-ROBLES, ESTEBAN ANDRES	Hombre	1
MADERO-GOMEZ, SERGIO M.	Hombre	1
SALAZAR-JIMENEZ, RODRIGO ARTURO	Hombre	2
HERNANDEZ MORALES, MIGUEL	Hombre	1
CABAS MONJE, JUAN	Hombre	1
SANCHEZ ARRIAGADA, REINALDO	Hombre	1
BAERISWY, SERGIO	Hombre	1
BECERRA, JULIO	Hombre	5
SAEZ GUTIERREZ, NICOLAS	Hombre	2
BISBAL GRANDAL, IGNACIO	Hombre	1
VENEGAS-TAPIA, PABLO ANTONIO	Hombre	16
REYES, IGNACIO	Hombre	1
RODRIGUEZ GARCES, CARLOS RENE	Hombre	1
DURAN-FAUNDEZ, CRISTIAN	Hombre	1
REBOLLO-PERDOMO, SALOMON	Hombre	6
RODRIGUEZ GARCES, CARLOS	Hombre	1
FAWAZ YISSI, JULIA	Mujer	1
MUNOZ SOTO, JOHANA	Mujer	1
LARENAS, BENJAMIN	Hombre	1
VALENZUELA, JEOVANNY	-	1
RISSO, M. NATHALIE	-	1
DURAN-FAUNDEZ, CRISTIAN	Hombre	1
ROJAS-GOMEZ, MAURICIO FERNANDO	Hombre	5
RECART, CAROLINA	Mujer	1
PEREZ-FARGALLO, ALEXIS	Hombre	47
CUEVAS, CLAUDIO	Hombre	1
CABELLO, MARCELA	Mujer	1
TUMINI, IRINA	Mujer	4
PEREZ LOPEZ, IRENE	Mujer	1
TORRES, X. A.	-	1
FLORES-PAREDES, PEDRO ARTURO	Hombre	4
SAAVEDRA-PINO, ANDRES ESTEBAN	Hombre	1
LEYTON-NAIN, CARMEN CECILIA	Mujer	1
BISBAL, IGNACIO	Hombre	4
MARTINEZ, Y. P.	-	10
PIZARRO-URZUA, NANCY ALEJANDRA	Mujer	2
ARRIAGADA-SICKINGER, CAROLINA	Mujer	1
TUMINI, IRINA	Mujer	1
CARCAMO, HECTOR	Hombre	1
BALLERINI ARROYO, ALDO	Hombre	4
RIQUELME-FAUNDEZ, EDGARDO ANDRES	Hombre	2
MUNOZ-TAVERA, ENRIQUE JAVIER	Hombre	2
TRONCOSO, LORENA	Mujer	2
NUNEZ-FUSTER, JUAN CRISTOBAL	Hombre	1
OSSA CORNEJO, CARLOS JAVIER	Hombre	1
CASTRO RUBILAR, FANCY INES	-	1
CASTANEDA DIAZ, MARIA TERESA	Mujer	1
CASTRO RUBILAR, JUANA IRENE	Mujer	1
TORRES-BUSTOS, VALESKA	Mujer	1
CORONEL-PEREZ, ANIBAL	Hombre	34
CABELLO-MORA, MARCELA BEATRIZ	Mujer	6
VASQUEZ-VALDIVIA, ALVARO AGUSTIN	Hombre	1
RODRIGUEZ, ANDRES I.	Hombre	3
PARADA ULLOA, MARCOS	Hombre	1
WEGERTSEDER, PAULINA	Mujer	13
COLLADO-INZULZA, GONZALO ANDRES	Hombre	37
FIGUEROA-SAN MARTIN, RODRIGO	Hombre	5
CARCAMO VASQUEZ, HECTOR	Hombre	1
CERDA, ELISABETH	Mujer	1
PARRA, PAULA	Mujer	1
JARPA-PARRA, MIRNA	Mujer	1
SAN MARTIN-PEREZ, DIEGO ANDRES	Hombre	2
VILAR, KATILA	-	1
GONZALEZ-GONZALEZ, LUIS ALONSO	Hombre	1
MUNOZ-FLORES, MARCELO ANDRES	Hombre	1
SANMARTIN-HERNANDEZ, JAVIER	Hombre	2
ZAPATA-QUINONES, KATHERINE	Mujer	2
LINFATI-MEDINA, RODRIGO CARLOS	Hombre	54
TRONCOSO, BRUNNY A.	-	1
