Autor	Género	Total de Artículos
RAMOS, JOSE	Hombre	2
BRIONES, RODRIGO	Hombre	1
PAYACAN, ITALO	Hombre	3
ALBURQUENQUE-OSSANDON, CLAUDIO	Hombre	9
IBACACHE, L.	-	2
VALENCIA-DIAZ, FELIPE JOSE	Hombre	27
BERNALES, PAMELA	Mujer	1
FIGUEROA, PAULA	Mujer	1
CLAVERO RIBES, JORGE	Hombre	1
IBANEZ, CIRO	Hombre	3
ALVAREZ-HERRERA, JOSE MIGUEL	Hombre	9
ABRAMSON, JOSE Z.	Hombre	2
UNIBAZO, ALEJANDRO	Hombre	1
SEGOVIA, CHRISTOPHER	Hombre	16
CANCINO-CANCINO, JORGE ORLANDO	Hombre	2
ROJAS COLVIN, JIMENA	Mujer	1
GALVEZ-ROJAS, ROBERT LEONARDO	Hombre	6
JAQUE, MACARENA	Mujer	1
TAGLE, NICOLAS	Hombre	1
MARTINEZ, NICOLAS W.	Hombre	1
MEJIAS, ROBERTO	Hombre	1
LOPEZ CHICHARRO, JOSE	Hombre	1
SKOKOVIC, D.	-	1
DIAZ-YOKENS, MARCO ANTONIO	Hombre	1
NUNEZ, LUIS	Hombre	1
CELIS-MOSQUEIRA, FABIAN	Hombre	1
GONZALEZ, CARMEN GLORIA	Mujer	1
ABARCA-ANJARI, GABRIEL NELSON	Hombre	8
CONTRERAS, LILY	Mujer	1
MIERES, E.	-	1
GUTIERREZ-VIVANCO, SEBASTIAN	Hombre	4
LOPEZ-LEAL, RODRIGO	Hombre	5
JARA-MUNOZ, PAMELA PAZ	Mujer	2
HENRIQUEZ-SAZO, HUGO ALEJANDRO	Hombre	3
MUGUERCIA, MAGALY	Mujer	1
CORNEJO-CASTILLO, FRANCISCA ALEJANDRA	Mujer	3
MARCOLETA-ROJAS, ALICIA ANDREA	Mujer	1
VIDAL, DALE COLINS	Hombre	1
SALVO-ARIAS, JESSICA ALEJANDRA	Mujer	4
CAMPOS SERRANO, JOSE	Hombre	1
GRACIA LEIVA, NATALIA	Mujer	1
ONATE-VALENZUELA, MARITZA GABRIELA	Mujer	4
HOFFMEISTER-ARCE, LORENA	Mujer	26
ARAUJO-ALONSO, MIGUEL ALFREDO	Hombre	2
MORENO-PALMEROLA, NATALIA	Mujer	1
NOME FARBINGER, SANDRA	Mujer	3
ARAN, ANGELICA	Mujer	1
PEZZANI-VALENZUELA, MARCELA	Mujer	1
FUENTES, R.	-	1
PACHECO-RIVERA, RODRIGO ANDRES	Hombre	1
FORES, G. A.	Hombre	2
STECH, R.	-	1
PINTOR, FERNANDA	Mujer	1
ANDRADE, DAVID CRISTOBAL	Hombre	22
POVEDA-VIERA, JUAN CARLOS	Hombre	1
ABARCA, M. C.	-	1
CRUZ-JOHNSON, PABLO CHRISTIAN	Hombre	6
ROIG, MIGUEL	Hombre	1
GUAJARDO BELTRAN, JUAN CARLOS	Hombre	1
SEBASTIAN ILARDI, JUAN	Hombre	1
GONZALEZ RODRIGUEZ, MARIA JOSE	Mujer	2
BERNALES BAKSAI, PAMELA	Mujer	1
BELTRAN, SEBASTIAN	Hombre	6
FUENTES-SANCHEZ, MARISOL AMERICA	Mujer	1
BADINEZ-VILLEGAS, LEONARDO FERNANDO	Hombre	2
MAYOR, ROBERTO	Hombre	3
IBACACHE, I.	-	1
IBACACHE, L	-	1
VIDAL-GAMBOA, CAROLINA	Mujer	19
PARODI-RIVERA, JORGE LUIS	Hombre	6
ERICES, RAFAELA	Mujer	2
GATICA, RODRIGO	Hombre	4
SAGREDO, ARIEL	Hombre	1
RODRIGUEZ-MONTECINOS, MARIA PIA	Mujer	1
RAMIREZ, PIERO	Hombre	3
PLAZA, G.	Hombre	1
QUIROZ-NAHUELPAN, GABRIEL FRANCISCO ESTEBAN	Hombre	1
VALCARCE-BRAVO, ALDO ALFONSO RAUL	Hombre	1
ZIECH, DOMINIQUE	-	1
MOLINA-CAMACHO, CLAUDIO ANDRES	Hombre	1
MORALES, CLAUDIA	Mujer	1
LATRACH, CECILIA A.	Mujer	3
MUNOZ-JOFRE, CLAUDIA	Mujer	1
RETAMAL, JESSICA	Mujer	1
ARCE, PAULINA	Mujer	1
ARANEDA-VALENZUELA, OSCAR FLORENCIO	Hombre	1
CIFUENTES CEA, BERNARCLA MACARENA	-	1
PIZARRO-ACEVEDO, CAROLINA ANDREA	Mujer	1
CORDERO, ESTEBAN	Hombre	4
FIEDLER TEMER, JENNY LUCY	Mujer	1
ORELL-RUIZ, ALVARO FRANCISCO	Hombre	5
OLIVARES, E.	Hombre	1
TORREALBA VIEIRA, MARIA IGNACIA	Mujer	2
ARACENA, DANIEL	Hombre	8
VOLLRATH-RAMIREZ, MARIA ANTONIA	Mujer	4
CHINCHON, EDUARDO	Hombre	1
MORALES, DANNY	Hombre	1
VIDAL-GOMEZ, RENE LUIS	Hombre	23
