Autor	Género	Total de Artículos
FORSTER, CARLA E.	Mujer	2
GARCIA, FERNANDA	Mujer	1
PALOMO-VELEZ, GONZALO	Hombre	3
MARTINEZ, MACARENA P.	Mujer	1
DIAZ-VALDIVIA, NATALIA	Mujer	10
ERRAZURIZ, IGNACIO	Hombre	2
BALOCCHI, FRANCISCO	Hombre	10
ALARCON-ABARCA, DIEGO	Hombre	1
VALDES, FRANCISCO Z.	Hombre	2
LUNA, VICTOR Z.	Hombre	1
ESPINOZA, CAROLINA	Mujer	2
GALLEGUILLOS, SEBASTIAN	Hombre	3
PEREIRA, IRIS	Mujer	16
VALDES-HURTADO, GONZALO ALFONSO	Hombre	1
BARRALES-MARTINEZ, CESAR	Hombre	4
CARLOS JAPIA, JUAN	Hombre	1
ORMAZABAL, YONY	-	26
ARIAS, V.	Hombre	22
RAMOS FUENTES, JOSE MIGUEL	Hombre	1
SOTO, BAIRON	-	1
LIRA-PALMA, DANITZA	-	1
GONZALEZ-ROSALES, KAROLYN	Mujer	1
SPENCER, ROSARIO	Hombre	27
POBLETE-VILCHES, HORACIO	Hombre	39
PICO-MENDOZA, JOSE	Hombre	2
WHEELER, PATRICK	Hombre	7
GONZALEZ-LABARCA, SERGIO	Hombre	1
DONOSO SABANDO, CLAUDIA	Mujer	3
NAVARRO-RETAMAL, CARLOS	Hombre	17
MANRIQUEZ-REVECO, PAULA MARCELA	Mujer	5
RIVEROS, CAROLINA	Mujer	3
CONTRERAS, CRISTIAN	Hombre	1
MARTINEZ, GONZALO	Hombre	2
MADRID-ESPINOZA, JOSE	Hombre	10
SANCHEZ HENRIQUEZ, JORGE	Hombre	2
ALVEAR VEGA, SANDRA	Mujer	1
ALMUNA, SERGIO	Hombre	1
BRIONES, ROCIO	-	1
BUSTOS, GABRIELA	Mujer	1
GIACAMAN-SARAH, RODRIGO ANDRES	Hombre	105
KIM, HEETAE	-	5
MARIN, MARIA PIA MARTINEZ	Mujer	1
CUADRA, ISMAEL GALLARDO	Hombre	1
GUZMAN-MUNOZ, EDUARDO	Hombre	2
ALEJANDRO BUSTAMANTE-UBILLA, MIGUEL	Hombre	1
GRANDON AVENDANOB, MADERLINE LISSETTE	-	1
CANDIA CAMPANO, CLAUDIO	Hombre	1
AGUIRRE GONZALEZ, MEDARDO	Hombre	1
MOISAN, STELLA	Mujer	1
HERRERA-LEIVA, RODRIGO	Hombre	24
GONZALEZ BRAVO, PABLO	Hombre	1
CASTRO, R.	Hombre	5
DENEGRI-CORIA, MARIANELA DEL CARMEN	Mujer	2
HERRERA, FRANCISCA	Mujer	1
CAROCA-HERRERA, MARIA A.	Mujer	1
MORALES, MAURICIO	Hombre	27
COFRE-BRAVO, GABRIELA	Mujer	7
NUNEZ, DANIEL. E.	Hombre	41
ASTUDILLO, CESAR	Hombre	39
ARAYA-MATURANA, RAMIRO	Hombre	1
GUAJARDO-LEIVA, SERGIO	Hombre	5
MORENO-MARTINEZ, JOSE ALBERTO	Hombre	2
VALDES, ALVARO	Hombre	1
BARRIOS, GUILLERMO	Hombre	2
GARCIA-HUIDOBRO, JENARO	Hombre	2
DABANCH-SANTIS, ALEXIS	Hombre	1
DIAZ-VALENZUELA, FRANCISCO	Hombre	1
CASTILLO, RAMON D.	Hombre	26
OSES PEDRAZA, ROMULO	Hombre	2
SOTO-CERDA, LUIS	Hombre	4
QUINTERO, M.	-	1
OLAVE-ROJAS, DANIELA	Mujer	3
BRAVO-URETA, BORIS	Hombre	1
BARRIENTOS, JAIME	Hombre	1
SANZ B, JAVIER	Hombre	1
MORENO C, BRAYAN	Hombre	1
SOTO O, KAREN	Mujer	1
DIAZ H, CLAUDIO	Hombre	2
MATELUNA, PATRICIO	Hombre	1
MORA-MELIA, D.	-	2
ESPINOZ, ANALIA	Mujer	2
DA SILVA, WENDER A.	-	2
DONOSO DIAZ, SEBASTIAN	Hombre	2
ANDRUSKE, CYNTHIA	Mujer	5
HUENCHULEO, CARLOS	Hombre	2
CATALDO, ALEJANDRO	Hombre	18
CARDENAS, MANUEL	Hombre	16
STAPPUNG, Y.	-	10
SCHMAL SIMON, RODOLFO	Hombre	3
GOMEZ BURGOS, ERIC	Hombre	2
FUENTES-RETAMAL, S.	Hombre	1
VILLALOBOS BARRIA, CARLOS	Hombre	1
EJSMENTEWICZ CACERES, DANIELA	Mujer	1
BUSTOS, IVONNE P.	Mujer	2
BAZAN, PAULINA	Mujer	1
LAVANDERO-ICAZA, BLAS EXEQUIEL	Hombre	62
MENDOZA-LLANOS, RODOLFO ANDRES	Hombre	3
LOPEZ ASTORGA, MIGUEL	Hombre	1
SOLIZ, ALVARO	Hombre	1
BARBA, LUCIA	Mujer	2
HIDALGO, ALEJANDRO	Hombre	14
VARGAS-ORITZ, HECTOR ANDRES	Hombre	1
PINO-SALDIAS, GABRIEL AURELIO	Hombre	18
DELGADO-SOTO, LAURA DANIELA	Mujer	1
ESCOBAR-SEPULVEDA, HUGO FERNANDO	Hombre	3
GARRIDO-BIGOTES, ADRIAN	Hombre	5
ZUNIGA, PAZ E.	Mujer	6
CARVAJAL-ARAVENA, PATRICIO HERNAN	Hombre	1
LOPEZ-ABURTO, CARLOS S.	Hombre	1
