Autor	Género	Total de Artículos
RETAMA C, ANDRES	Hombre	5
POLO, P.	Hombre	9
DIAZ-FUENTES, JORGE ESTEBAN	Hombre	3
LERNER, DANIEL A.	Hombre	12
FOLCH, ERIK	Hombre	1
ROBLES, IGNACIO	Hombre	2
VIVANCO-LACALLE, MARCELO ALEJANDRO	Hombre	2
FARFAN, NICOLE	Mujer	1
SUVISAARI, JAANA	Mujer	2
CATENA, SOFIA	Mujer	1
KULINICH, Y.	Hombre	2
LUCO, LORNA	Mujer	2
INES GOMEZ, M.	Mujer	4
GABRIELA DOBERTI, M.	-	1
SALVAJ CARRERA, ERICA	Mujer	1
CAVIEDES, IVAN	Hombre	30
PIRES, YUMAY	-	12
VALENZUELA-ABASOLO, SERGIO	Hombre	1
CRUZ, F.	-	1
IBANEZ, SEBASTIAN	Hombre	25
WARRINGTON, KENNETH J.	Hombre	1
MEDINA, CRISTIAN	Hombre	1
VIDAL-SZABO, PEDRO	Hombre	1
RUBIO-ASTUDILLO, JULIA	Mujer	2
OBACH KING, ALEXANDRA	Mujer	1
BERNALES SILVA, MARGARITA	Mujer	1
SKARMETA-PEREZ, NICOLAS PATRICIO	Hombre	5
FLANO OLIVOS, JAVIERA	Mujer	1
URZUA-CASTRO, ABRAHAM	Hombre	2
VILLALON, FRANCISCO	Hombre	2
OYANEDEL-SEPULVEDA, JUAN CARLOS	Hombre	1
SCARPELLI DOURADO, QUINTILIANO DAIANA	-	1
SEPULVEDA FLORES, CECILIA	Mujer	1
CAPDEVILA, DANIELLA	Mujer	1
GAJARDO, VALENTINA	Mujer	1
MELIVILU, PAULA	Mujer	1
CORTES, ANDREA	Mujer	1
ESTRADA-CUADROS, MILKO	Hombre	1
CONTRERAS, I.	Mujer	1
BRUNA, FLAVIA A.	Mujer	11
CONTADOR, DAVID E.	Hombre	10
LARRAIN-VALENZUELA, JOSEFINA	Mujer	5
MARCHANT GONZALEZ, FERNANDO	Hombre	1
FIGUEROA, A.	-	1
CESPED, A.	-	1
AGUILERA, X.	Mujer	43
MATUTE, I	-	1
LARICO, MARTIN	Hombre	1
