Autor	Género	Total de Artículos
CABEZAS-OPAZO, FABIAN	Hombre	4
GOMEZ-RICO, MAR	-	18
ALCALA, FRANCISCO J.	Hombre	46
PEREZ-REYTOR, DILIANA	Mujer	14
ARTIGAS, CLAUDIO	Hombre	1
VAZQUEZ-PRIETO, SEVERO	Hombre	5
GOMEZ DE TEJADA, JESUS	Hombre	1
BLONDEL, CARLOS J.	Hombre	7
FUENTES-MORALES, IRMA ANDREA	Mujer	3
ALVEAR, FERNANDO	Hombre	1
BRIGNARDELLO, JERUSA	-	1
VIDAL TAMAYO, IVAN	Hombre	1
PARRA-PALMA, CAROLINA	Mujer	1
ONETTO P, MAURICIO	Hombre	1
LOYOLA-COLLADO, DAVID ENRIQUE	Hombre	1
SILVA O, RAFAEL	Hombre	5
TALAVERANO, INMACULADA	Mujer	1
MORA-LAGOS, BARBARA	Mujer	5
LLOREDO ALIX, LUIS	Hombre	1
ACUNA DELGADO, ANGEL	Hombre	2
SANTINI, FABIEN	Hombre	1
TRONCOSO-IRIBARREN, PAULINA ALEJANDRA	Mujer	7
JARA, CLAUDIA	Mujer	8
JEREZ, E.	-	1
FERNANDEZ-AGIS, INMACULADA	Mujer	2
MATOS, JUAN	Hombre	11
JIMENEZ-REYES, MARIA FERNANDA	Mujer	1
RUBIO-ASTUDILLO, JULIA	Mujer	8
SIMON RUIZ, INMACULADA	Mujer	15
PRIETO, M. V.	Mujer	1
NOGUEIRA-PREVIDELLI, AGATHA NOGUEIRA	Mujer	4
DIAZ ARAVENA, DANIELA	Mujer	2
CASTRO GARRIDO, NIBALDO	-	1
SANDOVAL MUNOZ, LUIS	Hombre	1
FLORES-FLORES, MARIO ENRIQUE	Hombre	3
GALVAO-CARMONA, ALEJANDRO	Hombre	2
ALIEV, GJUMRAKCH	-	1
FERNANDEZ AGIS, INMACULADA	Mujer	3
HERNANDEZ-RIOS, EMMA MARCELA	Mujer	15
VILLAVICENCIO, FRANCISCA	Mujer	1
VALDIVIA-OSORIO, JOSE AGUSTIN	Hombre	1
BUCCHI-MORALES, MARIA CRISTINA	Mujer	2
SAEZ ARDURA, FELIPE	Hombre	2
FERNANDEZ-GONZALEZ, FELIPE J.	Hombre	2
ROBLES-KELLY, CHRISTIAN	Hombre	4
CARRASCO-ALTAMIRANO, HECTOR	Hombre	20
DE LA FUENTE-ARIAS, JESUS ENRIQUE	Hombre	12
CANO-MONTOYA, JOHNATTAN	-	1
SAEZ SELAIVEE, REINALDO	Hombre	1
BUTAMANCO RAMIREZ, TATIANA	Mujer	1
GONZALEZ CHAVEZ, DAVID	Hombre	1
GEDDA MUNOZ, RELMU	-	8
JIMENEZ CASTILLO, MANUEL ANTONIO	Hombre	1
COOPER, CYRUS	Hombre	1
PEREZ-GUTIERREZ, MIKEL	Hombre	1
VALDES-BADILLA, PABLO	Hombre	1
TORRES-SORIANO, MANUEL R.	Hombre	1
MARTINEZ-VIZCAINO, V.	Hombre	300
CONTIPELLI, ERNANI	Hombre	1
ALARCON, VICTOR	Hombre	1
OYARZUN-SALAZAR, RICARDO FELIPE	Hombre	1
BARRIENTOS OLIVARES, MONICA	Mujer	1
MUNOZ AUNION, ANTONIO	Hombre	1
HEYSER, C.	Hombre	2
BALLESTEROS, L.	Hombre	12
OTTH-LAGUNAS, CAROLA	Mujer	1
CINELLI, NOEMI	Mujer	12
JIMENEZ-SILVA, ANTONIO	Hombre	3
LEIVA, F.	Hombre	1
LUISA QUARESMA, MARIA	Mujer	1
MEDRANO-CAMPILLO, PABLO	Hombre	1
KINKEAD, ANA	Mujer	11
CARTES-VELASQUEZ, RICARDO ANDRES	Hombre	9
PEREZ, ALBERTO E.	Hombre	2
TONIN, ALAN MOSELE	Hombre	1
MORALES, PILAR	Mujer	20
COLOM PIELLA, GUILLEM	Hombre	10
ARCE, ALEXIS	Hombre	1
SALINAS, FRANCISCO J.	Hombre	1
MORALES-QUINTANA, LUIS	Hombre	49
MUNOZ-URRUTIA, ERNESTO	Hombre	1
SILVA-MORENO, EVELYN	Mujer	19
JORDAN-ENAMORADO, JAVIER JESUS	Hombre	1
SANCHEZ-RIVAS, JAVIER	Hombre	1
PENA, JAIME	Hombre	1
GARCIA, LEIDY	Mujer	1
MOLINA-LOPEZ, VICTOR-MICHEL	-	1
ASTORGA-ELO, MARCIA	Mujer	3
GUTIERREZ-LILLO, SEBASTIAN	Hombre	3
BEAMIN, JUAN-CARLOS	Hombre	10
LLANQUINAO, VICENTE	Hombre	1
FUENTES-MUNOZ, SONIA	Mujer	1
PEREIRA-MONTECINOS, CAMILA	Mujer	1
ALIAGA, VALENTIN	Hombre	2
HERNANDEZ-MORENO, DAVID	Hombre	9
CASTILLO-SEPULVEDA, SEBASTIAN	Hombre	18
RIUZ, LINA	Mujer	1
CARVAJAL, MARIA F.	Mujer	9
LERMA-CABRERA, JOSE MANUEL	Hombre	11
CADENAS, HUGO	Hombre	1
URRUTIA, VERONICA GOMEZ	Mujer	2
CANALES VALENZUELA, IVAN RAIMUNDO	Hombre	1
JORQUERA-GONZALEZ, CARLOS	Hombre	1
DE MORAES, MARCIO	Hombre	1
BARONE, EUGENIO	Hombre	17
MUNOZ AUNION, ANTONIO	Hombre	1
FERNANDEZ-SOLA, CAYETANO	Hombre	75
GRANERO-MOLINA, JOSE	Hombre	75
OLATE, RENE	Hombre	1
VALDES-BADILLA, PABLO	Hombre	1
CARMONA-COBO, ISABEL	Mujer	2
NACHTIGALL, FABIANE M.	Mujer	21
OTZEN-HERNANDEZ, TAMARA FRANCISCA	Mujer	46
SIMON MARQUEZ, MARIA DEL MAR	Mujer	2
SCHAFFELD, GUILLERMO	Hombre	2
HERNANDEZ PENALOZA, DIEGO	Hombre	1
SIMON-RUIZ, INMACULADA	Mujer	1
PABLO ROMERO-GIL DELGADO, MARIA DEL POPULO	Mujer	18
VALENZUELA, CAROLINA	Mujer	1
SAAVEDRA-BRIONES, PABLO DAVID	Hombre	5
MENENDEZ, CARMEN	Mujer	1
VALDES BADILLA, PABLO	Hombre	1
RECIO MIR, ALVARO	Hombre	1
CAPANI, FRANCISCO	Hombre	41
CANIUQUEO, A.	Hombre	10
NORIA PENA, ANDREA	Mujer	4
SANCHEZ-BRAZA, ANTONIO	Hombre	2
QUINONES-OTEY, DANIELA CONSTANZA	Mujer	1
