Autor	Género	Total de Artículos
GANGA CONTRERAS, FRANCISCO	Hombre	2
VALDIVIESO FERNÁNDEZ, PATRICIO	Hombre	1
ROMO TREGEAR, CRISTIAN	Hombre	1
VÉLIZ BURGOS, ALEX	Hombre	1
PORRAS MARTÍNEZ, JOSÉ IGNACIO	Hombre	1
FUENZALIDA RODRÍGUEZ, PEDRO	Hombre	1
CUNILL-GRAU, NURIA	Mujer	1
FERNÁNDEZ A, MARGARITA	Mujer	1
PINO IBÁÑEZ, RUBÉN	Hombre	1
ZELADA MUÑOZ, SARA	Mujer	1
PARK KEY, JAMES	Hombre	1
THAYER CORREA, LUIS EDUARDO	Hombre	5
MAC-CLURE, ÓSCAR	Hombre	1
THER RÍOS, FRANCISCO	Hombre	5
BUROTTO PINTO, JUAN FÉLIX	Hombre	1
GANGA, FRANCISCO	Hombre	2
THAYER V, EDUARDO	Hombre	1
THEZÁ MANRÍQUEZ, MARCEL ANDRÉ	Hombre	1
CÓRDOVA R, MARÍA GABRIELA	Mujer	1
NAHUELPAN MORENO, HÉCTOR	Hombre	1
MUÑOZ SOUGARRET, JORGE	Hombre	1
GARCÍA-GARCÍA, JAIME I.	Hombre	1
TORRES, MAXIMINA MÁRQUEZ	Mujer	1
BUSH, PILAR ALVAREZ SANTULLANO	Mujer	1
BUSTOS, YENIFERD	-	1
BARRIO DE PEDRO, JOSÉ CARLOS	Hombre	1
DIEZ-DE-MEDINA R, SERGIO	Hombre	1
CABELLO, PAMELA	Mujer	2
RIOS, JUAN CARLOS	Hombre	1
FIGUEROA, PABLO	Hombre	3
VRSALOVIC, VIVIANA	Mujer	3
SERGIO DIEZ-DE-MEDINA, R.	-	1
CASTILLO, PAMELA	Mujer	1
GÁLVEZ, DEBORA	Mujer	2
DIEZ-DE-MEDINA, SERGIO	Hombre	2
PARK KEY, JAMES	Hombre	1
FERRADA BÓRQUEZ, LUZ MARÍA	Mujer	1
RICARDO ALVAREZ, A.	-	1
MONTAN&amp;TILD;A, VIRGNIA	-	1
QUINTANA, MARTÍN	Hombre	1
