Autor	Género	Total de Artículos
CABRERA CORREA, JORGE	Hombre	1
PEREZ PALLARES, FRANCISCA	Mujer	1
GONZALEZ MARTINEZ, MARCO	Hombre	2
ROSAS ARAVENA, PEDRO	Hombre	1
CABALUZ D, J. FABIAN	-	1
GUZMAN CORDOBA, PILAR	Mujer	1
RABANAL GATICA, DAMASO ANDRES	Hombre	1
RAMON RODRIGUEZ, JOSE	Hombre	1
MARTÍNEZ, MARCO GONZÁLEZ	Hombre	1
VERGARA, ANDREA S.	Mujer	1
ANGUITA, RODRIGO MONTES	Hombre	1
BRITH, FRANCISCO JAVIER JEANNERET	Hombre	2
ALDAY, PATRICIA POBLETE	Mujer	1
MIGUEL ROJAS-ANDRADE, RODRIGO	Hombre	1
VALENZUELA SOMOGYI, MARIANA	Mujer	1
MIGUEL URZUA, JOSE	Hombre	1
MORALES PEREZ, CRISTIAN	Hombre	1
SOMOGYI, MARIANA VALENZUELA	Mujer	1
URZÚA, JOSÉ MIGUEL	Hombre	2
PÉREZ, CRISTIAN MORALES	Hombre	1
GONZÁLEZ, ALEJANDRO ITURRA	Hombre	1
CARREÑO, GASTÓN	Hombre	1
OLIVA OLIVA, MARÍA ELENA	Mujer	2
SALINAS, CAMILA SILVA	Mujer	1
ARRIAGADA, VÍCTOR	Hombre	1
ORTEGA, SOFÍA	-	1
VARGAS, VIVIANA BRAVO	Mujer	3
SEPÚLVEDA, CAROLINA	Mujer	1
ÁGUILA, NICOLÁS ORELLANA	Hombre	3
SÁNCHEZ GONZÁLEZ, ELÍAS GABRIEL	Hombre	1
ASTORGA-LINEROS, BLANCA	Mujer	3
PANIZO, LAURA MARINA	Mujer	3
CIENFUEGOS-ILLANES, JAVIERA	Mujer	2
ORELLANAYÁÑEZ, JOSÉ	Hombre	1
CAMPOS, LUIS EUGENIO	Hombre	1
MEZA ALIAGA, MICHEL EDUARDO	Hombre	1
RODRÍGUEZ, GERARDO FIGUEROA	Hombre	1
VILLANUEVA, CATALINA	Mujer	1
URRIOLA, MALU	Mujer	1
HUENUPI, LEANDRO SANHUEZA	Hombre	1
ITURRA GONZALEZ, ALEJANDRO	Hombre	1
CABALUZ DUCASSE, J. FABIAN	-	2
VERDUGO MARQUEZ, JORGE	Hombre	1
CATTANEO CLEMENTE, CLAUDIA ANDREA	Mujer	1
ALAMOS GOMEZ, JOSE	Hombre	1
DROGUETT, FRANCISCA FERNÁNDEZ	Mujer	1
REYES, CAMILO SEMBLER	Hombre	1
FLORES, XIMENA FIGUEROA	Mujer	1
SUTHERLAND, JUAN PABLO	Hombre	1
OLIVA, MARÍA ELENA OLIVA	Mujer	1
MÁRQUEZ, JORGE VERDUGO	Hombre	1
YUING-ALFARO, TUILLANG	-	1
PANIZO, LAURA MARINA	Mujer	1
FIGUEROA, XIMENA	Mujer	3
GONZALEZ, HECTOR MAURICIO CATALDO	Hombre	1
CELIS BUENO, CLAUDIO	-	1
PÉREZ QUINTERO, JOSÉ FRANCISCO	-	1
SCHRÖDER-NAVARRO, EMA CONSUELO	-	1
GONZÁLEZ-SOTO, MILTON LUCIANO	-	1
LÓPEZ-DONAIRE, VALENTINA	-	1
MEZA-IBARRA, MARCELA	-	1
PARRA MORAGA, BÁRBARA	-	1
VIDAURRAZAGA-ARÁNGUIZ, TAMARA	-	1
AGUIRRE SILVA, MARCOS	-	1
GONZÁLEZ, RENÉ ANTONIO VARAS	-	1
LÓPEZ, DIEGO ARANGO	-	2
ASCUI GAC, SEBASTIÁN	-	1
VILLEGAS OLIVA, CLAUDIO	-	1
ALTAMIRANO, CAROLINA	-	1
ROJAS, MILTON VIDAL	-	1
DANIELA, ESCALONA THOMAS	-	2
MARTÍNEZ, SIMÓN	-	1
FRANCISCA DURÁN, M.	-	1
FLORES, XIMENA FIGUEROA	-	3
ROJAS, GONZALO IGNACIO	-	1
RECABARREN SANTIBÁÑEZ, OSCAR	-	1
FLORES, XIMENA FIGUEROA	-	1
CHÁVEZ IBARRA, PAULINA B.	-	1
DRUKER IBÁÑEZ, SOFÍA DANIELA	-	1
ARAYA, CLAUDIO ESPINOZA	-	1
ARELLANO-ESCUDERO, NELSON	-	1
SOTO, JOSÉ FERNANDO GARCÍA	-	1
ABRAHAM, MAGENDZO K.	-	1
BRAVO, GABRIEL PROSSER	-	1
ARÁNGUIZ, TAMARA VIDAURRAZAGA	-	1
BRAVO, GABRIEL PROSSER	-	1
ARAYA, CLAUDIA	Mujer	6
BENAVENTE, PAULA	Mujer	1
SCHRÖDER NAVARRO, EMA	-	1
GAETE, JOSE MANUEL	Hombre	1
HORACIO DE FREITAS, JUAN	Hombre	1
RODRIGUEZ, GERARDO FIGUEROA	Hombre	1
SALAZAR ARAYA, A.	Hombre	1
BUSTAMANTE, NELSON BRAVO	-	1
PALMA-AMESTOY, CARLOS	-	1
NAVARRO, EMA SCHRODER	-	2
CALDERON-SEGUEL, MATIAS	Hombre	1
ALZUETA-GALAR, IGOR	Hombre	1
YANEZ, JOSE ORELLANA	-	1
HUERTA, PEDRO	-	1
CHAMORRO, CATALINA	Mujer	1
SUPERBY, NICOLÁS	-	1
MARTÍNEZ, MARCO GONZÁLEZ	-	2
MEYER, RAÚL GONZÁLEZ	Hombre	5
YOST, JAVIER CARMONA	Hombre	1
CRUCES, HUGO CONTRERAS	-	1
SEPÚLVEDA, LUCY	-	1
CONTRERAS ROJAS, PAULA	-	1
MAGENDZO KOLSTREIN, ABRAHAM	-	1
SAGREDO MAZUELA, OMAR	Hombre	1
HUAIQUIAN-BILLEKE, CLAUDIA	Mujer	2
ARAYA, RODRIGO	-	1
DE FREITAS, JUAN HORACIO	-	1
ORELLANA, MILTON GODOY	Hombre	2
DE LOS SANTOS, PEDRO JURADO	Hombre	1
CHÁVEZ IBARRA, PAULINA B.	Mujer	1
ROSENMANN, DAMIÁN	Hombre	2
FIGUEROA FLORES, XIMENA	-	1
MAGENDZO K, ABRAHAM	Hombre	1
OSANDÓN M, LUIS	Hombre	1
MALDONADO, PEDRO HUERTA	-	1
VERA, ANTONIETA	Mujer	1
DROGUETT, FRANCISCA FERNANDEZ	-	1
SUTHERLAND, JUAN PABLO	Hombre	2
MUNOZ, LUIS ENRIQUE PINCHEIRA	-	1
SEPULVEDA, JUAN MANSILLA	Hombre	1
CRUZ-GRAU, JOSE-MIGUEL SANTA	-	1
ALDAY, PATRICIA POBLETE	Mujer	1
ALVAREZA, GONZALO	Hombre	1
ORELLANA AGUILA, NICOLAS	Hombre	1
PAINEMAL, CARLOS CONTRERAS	-	1
DROGUETT, FRANCISCA FERNÁNDEZ	-	1
SÁNCHEZ, G. MARÍA CECILIA	-	1
SOLARI G., PABLO	-	1
SÁNCHEZ G., MARÍA CECILIA	-	1
MAURY, OSCAR DAVID GOMEZ	-	1
QUIROZ, PILAR GONZALEZ	-	1
PUSCHNER, SASCHA MIGUEL CORNEJO	-	1
GONZALEZ-QUIROZ, PILAR	-	1
GOMEZ-MAURY, OSCAR DAVID	-	1
CARRASCO SEGOVIA, SARA	-	1
ROJAS-ANDRADE, RODRIGO	Hombre	17
