Autor	Género	Total de Artículos
MOENA, DANIEL	Hombre	1
PERASSO, PAOLO	Hombre	2
VALDIVIA-PINTO, RICARDO	Hombre	2
SANCHEZ-MENESES, MARIANELA	Mujer	6
KIMMINS, SCOTT	Hombre	2
FARHANG, MARYAM	Mujer	1
STEFONI, CAROLINA	Mujer	1
SEPULVEDA, CESAR	Hombre	1
ROVEGNO, MAXIMILIANO	Hombre	21
VERA, MAGDALENA	Mujer	24
SAINZ, MARIO	Hombre	12
FUENTES GONZALEZ, FABIAN	Hombre	2
PINTO, MAURICIO	Hombre	38
FUENTES, FRANCISCO F.	Hombre	11
MARIN, GONZALO A.	Hombre	1
VALENZUELA-STUTMAN, DANIELA	Mujer	2
NUNEZ-NAVARRO, NICOLAS E.	Hombre	5
ZUNINO, HUGO M.	Hombre	2
FUENTES-ALBURQUENQUE, SEBASTIAN	Hombre	5
LIRA, MATIAS	Hombre	7
ARANCIBIA, DUXAN	Hombre	7
SALAS GONZALEZ, SOLEDAD	Mujer	1
URRUTIA JARPA, TOMAS	Hombre	1
FILIPPI, JORGE	Hombre	10
MELLADO, CARLOS	Hombre	4
DE AMESTI, MARTIN	Hombre	4
LEPPE, JAIME	Hombre	4
TIRONI RODO, MARTIN	Hombre	2
HERREROS, PILAR	Mujer	9
SILVA, HUGO E.	Hombre	9
LOPEZ, RENE	Hombre	1
NAVARRETE, CESAR R.	Hombre	3
GONZALEZ, SANDRA	Mujer	1
FUENTES-VALENZUELA, MARCIA	Mujer	1
GONZALEZ, FELIPE	Hombre	19
VILLALOBOS, CRISTOBAL	Hombre	44
NAVARRETE, CAMILA	Mujer	9
SPENGLER, C.	Mujer	7
KUSANOVICH, RODRIGO	Hombre	1
ARAYA, IGNACIO	Hombre	3
GUTIERREZ, NATALIA	Mujer	1
RIEDEMANN, JAVIER A.	Hombre	1
SOZA-PARRA, JAIME	Hombre	7
CORREA-BURROWS, P.	Mujer	1
TAPIA, ALEJANDRA	Mujer	2
LARA, CARLOS	Hombre	2
GUNDERMANN, DANIEL G.	Hombre	2
MARTINEZ, JIMENA	Mujer	1
DE KERVOR, GENEVIEVE	Mujer	1
MARZABAL, AINOA	-	10
PASCUAL, RODRIGO	Hombre	32
ZEGARD, TOMAS	Hombre	7
VIAL, RAIMUNDO	Hombre	5
SILVA, MARCOS	Hombre	1
AZUA-BUSTOS, ARMANDO	Hombre	13
ARENAS-FAJARDO, CRISTIAN	Hombre	2
DICKINSON, J.	-	2
ACUNA, GUILLERMO	Hombre	2
RAMIREZ LOPEZ, LEONARDO JUAN	Hombre	1
TORRES, WILSON	Hombre	2
ALMAZAN, JOSE LUIS	Hombre	59
XAVIER, A.	Mujer	7
BOTNAR, R.	-	4
PASTEN, V.	Mujer	5
VILLARROEL, CARLOS A.	Hombre	1
TAPIA, SEBASTIAN M.	Hombre	1
MORALES-TAPIA, PABLO	Hombre	5
OCARANZA-OZIMICA, JAIME	Hombre	1
FUENTES, CAROLINA	Mujer	13
RUBIO, CARLOS A.	Hombre	4
GILLIBERT, PIERRE	Hombre	1
GIRI, SANTANAB	-	5
BORRERO-DE ACUNA, JOSE M.	Hombre	1
GODOY, MARIA INES	Mujer	1
VIGIL PORTALES, PILAR	Mujer	1
CARDEMIL, JOSE	Hombre	40
SOTO, GONZALO	Hombre	1
PIZARRO, FRANCISCO J.	Hombre	2
ARANEDA RIQUELME, JOSE	Hombre	1
HEVIA, GONZALO	Hombre	1
LLAMBIAS, DIEGO	Hombre	1
CERDA, FRANCISCO	Hombre	1
