Autor	Género	Total de Artículos
SILVA OSORIO, MARIO	Hombre	3
HENRY CASTRO, A.	-	1
CARLA CONTRERAS, S.	-	1
GONZALEZ-BURBOA, ALEXIS	Hombre	28
FUENTES-GARCIA, ALEJANDRA	Mujer	5
DIAZ-BLAS, GUSTAVO	Hombre	1
GONZALEZ-CORREA, CARLOS	Hombre	1
VASQUEZ, C.	Mujer	2
AGUAYO, JAIME	Hombre	1
CASTELLANO, BARTOLO	Hombre	1
YEPEZ, SANTIAGO	Hombre	18
PACHECO, JORGE	Hombre	6
LOPEZ, DANIELA N.	Mujer	19
GATICA, DIEGO	Hombre	3
ROMAN, CLAUDIO	Hombre	1
INZUNZA, RICHARD FICA	Hombre	1
SALAZAR, CAROLINA	Mujer	1
RIOS, DARCY	Mujer	32
GUTIERREZ, VICTOR	Hombre	1
LUARTE, DANNY	Hombre	4
ALVAREZ-GUADAMUZ, MARIO ANDRES	Hombre	4
RAJCHENBERG, MARIO	Hombre	1
CAJAS MADRIA, DANIEL	Hombre	1
RIQUELME, CRISTIAN	Hombre	3
CIFUENTES, CRISTINA	Mujer	1
CUADRA-MONTOYA, LILIANA	Mujer	4
VERA PALMA, CAROLA A.	Mujer	1
MOYA-ELIZONDO, ERNESTO ANTONIO	Hombre	40
VANESSA SARMIENTO, ASTRID	Mujer	1
RAMIREZ-MARIN, EIMMY ELIZABETH	-	7
DURAN, JAVIER	Hombre	1
PRADENAS, LORENA	Mujer	25
NEIRA, J.	Hombre	2
SILVA, R.	Mujer	1
PEREIRA, M.	Hombre	48
BURGOS-MORENO, MONICA	Mujer	6
BETANCUR, CARMEN	Mujer	2
KHALIL, S.	Mujer	2
NEIRA MARTINEZ, ANGIE	Mujer	1
HEKMAT, ASIEH	-	3
FOOTE WETHERBEE, SUSAN	Mujer	1
CALDERON-CASTILLO, PAULA	Mujer	10
ONATE, ESTEBAN	Hombre	5
DOCMAC, FELIPE	Hombre	1
PEREZ-GONZALEZ, GABRIEL	Hombre	4
ZIEHL, EDUARDO A.	Hombre	2
CORDOVA, PIA M.	Mujer	4
FERNANDEZ, POLA B.	-	2
INOSTROZA, CARLOS	Hombre	4
BENNUN, LEONARDO	Hombre	24
VALENZUELA-REYES, DANIELA PAZ	Mujer	2
QUIJADA, CONSTANZA	Mujer	2
GARCIA-ARANGO, LIS	Mujer	5
FUENTES, MARCELO	Hombre	7
MONTES, RODRIGO M.	Hombre	9
ROJAS, DAVID	Hombre	37
SALAZAR, FREDY	Hombre	3
PABLO SANHUEZA, JUAN	Hombre	5
