Autor	Género	Total de Artículos
REBOLLEDO-REBOLLEDO, RICARDO ANDRES	Hombre	1
NOVOA, JOSE L.	Hombre	1
REYES, PAULINA	Mujer	2
CABELLO-SILVA, MARIA AURORA	Mujer	1
LOPEZ-ARCOS, EDUARDO	Hombre	2
ROSALES-URRUTIA, HUGO IVAN	Hombre	1
PEREZ-CACERES, MARCELO ALEJANDRO	Hombre	1
ZAVALA-ULLOA, CLAUDIA MARCELA	Mujer	1
CID, YURI Y.	Hombre	1
CISTERNA-AGUAYO, LILIAN ESTER	Mujer	1
URIBE-SANTIBANEZ, MARCO	Hombre	10
VILLALOBOS-JARA, FELIPE ALBERTO	Hombre	40
MARTEL E., KATHERYN	Mujer	1
LERMANDA, MARIA PAZ	Mujer	3
RETAMAL-CIFUENTES, MARIA JOSE	Mujer	1
MEDINA PEDREROS, VALENTINA	Mujer	1
ALID-ALEUY, RAQUEL PATRICIA	Mujer	1
FERNANDEZ P, MANUEL	Hombre	1
MORALES G, JUAN L.	Hombre	3
ARPON G, FRANCISCA	Mujer	1
FARFAN-ORTIZ, VICTOR JULIAN	Hombre	1
VICENTE-PARADA, BENJAMIN	Hombre	1
DIAZ, FREDDY	Hombre	1
MUNOZ-BASCUR, PATRICIO	Hombre	1
SANHUEZA, ALVARO G.	Hombre	4
FUENTES M., FELIPE	Hombre	1
CISTERNA, JOSE A.	Hombre	2
VARGAS, MOISES	Hombre	1
RODRIGUEZ YUNTA, EDUARDO	Hombre	4
LOPEZ-MONTOYA, RUBEN LUIS	Hombre	11
TEMPIO-ETCHEVERRY, MAURO	Hombre	1
MUNOZ, S. A.	-	1
CHONG-LAY-SON, JAVIER VALENTIN	Hombre	12
CONTRERAS-ESCOBAR, SAMUEL ANDRES	Hombre	21
BROITMAN-ROJAS, BERNARDO OSCAR.	Hombre	1
KIRSTEN-LEOPOLD, LILIAN ODETTE	Mujer	2
TASSARA P, ENZO	Hombre	1
MORALES, J. L.	Hombre	1
BELEN ORTEGA, MARIA	Mujer	1
HENRIQUEZ BARAHONA, MARISOL	Mujer	1
DINAMARCA ZURITA, JAVIERA	Mujer	1
CID, CARLOS	Hombre	3
ESPINOSA GONZALEZ, XIMENA CLAUDIA	Mujer	1
GONZALEZ SAEZ, ROMINA	Mujer	1
GONZALEZ, SANDRA	Mujer	1
REVELL, LIAM J.	Hombre	18
FRITZ, ROCIO	-	2
MUNOZ, MARCIA	Mujer	1
