Autor	Género	Total de Artículos
DOMINGO RAMIREZ, JUAN	Hombre	1
YILORM BARRIENTOS, YASNA ANGELICA	-	1
GHERARDI-FUENTES, CAMILA	Mujer	4
BRACHE, JOSE	Hombre	2
SCHUEFTAN, ALEJANDRA	Mujer	9
GONZALEZ, ALEJANDRO DANIEL	Hombre	2
LOPEZ, CAMILA	Mujer	3
URIARTE, I	Hombre	37
DE OCA M, MONTES	-	1
NUNEZ, FERNANDA	Mujer	1
SILVA, ISMAEL	Hombre	1
BRAVO, TOMAS	Hombre	1
MARDONES-TOLEDO, DANIELA AZMABET	Mujer	10
QUERCIA, CAMILA A.	Mujer	5
VERA-SOVIER, VICTORIA	Mujer	1
HORN, RAINER	Hombre	6
PINO SOTO, CESAR GUSTAVO	Hombre	1
KRAUS, STEFAN	Hombre	1
ALDUNATE FLORES, PEDRO	Hombre	2
HENRIQUEZ-HOHMANN, JUAN PABLO	Hombre	1
HUANEL, OSCAR R.	Hombre	4
MOLINA, CAMILA	Mujer	1
SEGUEL, OSCAR	Hombre	1
ARRIAGADA, CECILIA	Mujer	3
ROMERO-TOLEDO, HUGO	Hombre	8
EUGENIA GALLEGOS-DELGADO, FERNANDA	Mujer	1
EDUARDO SCHMUCK-VILLARROEL, ALEX	Hombre	1
RODRIGO AGUILERA-MUNOZ, FELIPE	Hombre	1
ANTONIETA CORNUY-BAROZZI, MARIA	Mujer	1
VON DASSOW, PETER	Hombre	1
SANCHEZ, RAMONA PINOCHET	Mujer	1
STRAPPINI-ASTEGGIANO, ANA	Mujer	23
HALABI, D.	Hombre	16
ALONSO, I. P.	-	1
CORVALAN, FELIPE A.	Hombre	1
PRIETO, A. J.	Hombre	16
VASQUEZ, V.	-	2
HORN, A.	-	1
PETERSEN-ZUNIGA, C.	-	1
VASQUEZ-GRANDON, ANGELICA	Mujer	2
SALVADORES, NATALIA A.	Mujer	1
RAPOSEIRAS, A. C.	Hombre	24
BILBAO-NOVOA, R.	-	1
FERRER-NORAMBUENA, G.	-	1
DANNEMANN, TEODORO	Hombre	2
SOTOMAYOR-GOMEZ, BORIS	Hombre	3
SALAZAR-CONCHA, CRISTIAN	Hombre	33
FERNANDEZ, FERNANDA V.	Mujer	1
WAGNER, G.	-	1
GAUNA, CLAUDIO	Hombre	1
DIAZ, LEYLA	Mujer	1
NENEN, ARIEL	Hombre	5
ESCARATE-MONETTA, PEDRO ANTONIO	Hombre	12
VEGA, RAIMUNDO	Hombre	4
WILSON, M.	Hombre	3
DELGADO, J.	Hombre	2
LETELIER COSMELLI, JAVIERA	Mujer	3
PAVES, H.	Hombre	15
VEGA RAMIREZ, CAROLINA	Mujer	1
CASTILLO-FRANZ, CRISTIAN	Hombre	3
LITTLE, C.	Hombre	12
TORRES-AREVALO, ANGELO SEBASTIAN	Hombre	22
TORO, MARIA DE LOS ANGELES	Mujer	1
VERNIER, MATTHIEU	Hombre	10
IRIBARREN-ANACONA, PABLO RODRIGO	Hombre	7
MARQUEZ, C.	Hombre	1
MOLINARI-LABBE, ESTEBAN RICARDO	Hombre	2
BERNALES, ISABEL	Mujer	1
ORTIZ, ALBERTO	Hombre	1
SALGUEIRO, C.	Mujer	1
POBLETE-VILCHES, HORACIO	Hombre	1
HANTKE-DOMAS, MICHAEL	Hombre	1
COSIMO, D.	-	1
CORNEJO, FERNANDA	Mujer	1
PARADA, ANDRES	Hombre	5
SANTAMARIA, CAMILA	Mujer	1
AGUILAR, H.	-	1
TARUMAN, JUAN	Hombre	1
MORONI, MANUEL	Hombre	34
BARRIA, DANIELA	Mujer	4
CONTRERAS-DUARTE, CAROLINA DE LOS ANGELES	Mujer	10
LOPEZ-ALMANSA, F.	Hombre	8
CORALES, EMA S.	Mujer	1
ARAYA-SASSI, CLAUDIO	Hombre	1
DE TORO, GONZALO	Hombre	6
GODOY-DEL CAMPO, JULIO	Hombre	1
SAAVEDRA ULLOA, MARIA SOLEDAD	Mujer	2
VALLADARES-IDE, DENISSE	-	2
GUO, M.	-	1
BARRIA, AURA M.	Mujer	4
SEGURA, CRISTINA	Mujer	4
ARATA, JAVIER A.	Hombre	3
VEGA, PABLO	Hombre	1
OLIVARES-RODRIGUEZ, CRISTIAN	Hombre	15
JEREZ-TIMAURE, NANCY	Mujer	17
MANSILLA-TORRES, SERGIO HERNAN	Hombre	21
ROVIRA PINTO, ADRIANO	Hombre	1
RINCON- BEDOYA, ELIZABETH ADRIANA	Mujer	9
ANAZCO, BASTIAN	Hombre	1
LONCON, D.	-	1
URBINA, M. A.	Hombre	3
