Autor	Género	Total de Artículos
CURAQUEO, GUSTAVO	Hombre	10
SORIA-LORENTE, A.	-	1
ALBORNOZ, ANDREA	Mujer	1
CORTINEZ-O&#39;RYAN, ANDREA	Mujer	1
QUINIAO ROTEN, MIGUEL ANGEL	Hombre	1
MELLADO HERNANDEZ, MARIA ELENA	Mujer	1
CHAUCONO CATRINAO, JUAN CARLOS	Hombre	2
HUECHE ONATE, MARIANELA CLEMENTINA	Mujer	1
ARAVENA KENNIGS, OMAR ANDRES	Hombre	1
BARGUENO, EUGENIO	Hombre	1
ALBERTO VIVERO-ARRIAGADA, LUIS	Hombre	2
ARENAS, SANDRA	Mujer	8
MUNOZ, GUILLERMO FIGUEROA	Hombre	1
ENCINA-MONTOYA, FRANCISCO	Hombre	64
REBOLLEDO, R	Hombre	1
CARMONA-COBO, ISABEL	Mujer	2
HETZ-FUENTES, MONICA ANGELICA	Mujer	3
QUILAQUEO, JAIME	Hombre	1
JULIAN VEJAR, DASTEN ALFONSO	-	1
CASANOVA-PINTO, MANUEL ANTONIO	Hombre	10
SELFA SASTRE, MOISES	Hombre	1
MORALES MENDOZA, KARLA	Mujer	1
RIQUELME BRAVO, PAULA	Mujer	1
SAAVEDRA-BRIONES, PABLO DAVID	Hombre	4
DIAZ-DIEGO, JOSE	Hombre	1
OBANDO, VEROSKA	-	2
SOTO, CRISTIAN	Hombre	1
CAMPOS, MARCO	Hombre	5
ESCOBEDO SEGUEL, CLAUDIO	Hombre	1
ARTEAGA VIVEROS, EDUARDO	Hombre	1
CARLOS ARELLANO, JUAN	Hombre	1
DIAZ-DIEGO, JOSE	Hombre	9
VALDIVIA, OLIVER	Hombre	1
MUNOZ, FRANCISCO	Hombre	1
CANIUQUEO, A.	Hombre	1
SALINAS-ONATE, NATALIA	Mujer	2
BAEZA-RIVERA, MARIA JOSE	Mujer	25
CALDERON, N.	-	1
BARRERA-HERRERA, ANA	-	8
ORTEGA-BRAVO, JUAN CARLOS	Hombre	2
DE LA FUENTE, MANUEL	Hombre	2
ZAPATA, JORGE	Hombre	1
LAGOS CASTILLA, CLAUDIA	Mujer	1
UBILLA-MADRID, CLAUDIA ANDREA	Mujer	9
CHIGUAY LOPEZ, MARIA SOLEDAD	Mujer	1
VILLAGRA BRAVO, CAROLINA PILAR	Mujer	1
ROMERO, JUAN	Hombre	1
FUENTES CARO, EDUARDO	Hombre	1
RIVERA-JARA, REINALDO JAVIER	Hombre	5
VIVALLO, GABRIEL	Hombre	5
ALBORNOZ, SANDRA	Mujer	2
COFRE-FONSECA, MARIA XIMENA	Mujer	1
VALDIVIA, MARGARITA	Mujer	1
HORMAZABAL-VASQUEZ, NELSON JOSE	Hombre	4
LOBOS MARAMBIO, VICTORIA	Mujer	1
VELSQUEZ, ALEJANDRO	Hombre	1
ESCOBEDO SEGUEL, CLAUDIO	Hombre	1
ARTEAGA VIVEROS, EDUARDO	Hombre	1
MORALES SAAVEDRA, SOLEDAD	Mujer	1
ZAMBRANO QUEZADA, HEIDI	Mujer	1
MORA GUERRERO, GLORIA MIRYAM	Mujer	1
FERNANDEZ DARRAZ, MARIA CECILIA	Mujer	1
SAMANIEGO SASTRE, MARIO	Hombre	1
FUENTES PENA, ALEJANDRO	Hombre	1
PAYAS, GERTRUDIS	Mujer	31
FERNANDEZ-SOTO, EDUARDO	Hombre	1
CARO, ALBERTO	Hombre	1
BERLAND, MARCO A.	Hombre	1
VALDEBENITO-ZAMBRANO, VANESSA HAYDEE	Mujer	2
TORRES-VASQUEZ, ANGELICA	Mujer	1
BECERRA-PENA, SANDRA ORIETTE	Mujer	2
