Autor	Género	Total de Artículos
CHUB, ANDRII	Hombre	7
JUSTEL, FRANCISCA J.	Mujer	6
GUTIEREZ, L.	-	1
FLOREZ, JUAN M.	Hombre	7
VILCHES, DANIEL	Hombre	1
BLUNIER, SYLVAIN	Hombre	2
QUAAS, A.	Hombre	75
CESPEDES, JOSE	Hombre	1
ZAMBRANO, D.	Hombre	11
RAMOS-ANDRADE, J. P.	Hombre	8
ALLENDES, ALEJANDRO	Hombre	25
ESPINOZA, LORENA	Mujer	6
ARAYA, MAMICIO	-	1
HOCHFARBER, TEODORO	Hombre	2
SIMONSEN, AXEL	Hombre	1
SIERRA C, ALEJANDRO	Hombre	1
NUNEZ AHUMADA, EDUARDO	Hombre	1
GONZALEZ ARAYA, ARTURO	Hombre	1
GUAMAN, ROBERT	Hombre	6
NOVGORODOVA, O.	-	1
QUINTANILLA-PEREZ, PAULINA	Mujer	1
ZERENE, ALVARO	Hombre	1
WRITE, R.	-	2
GUERRA, CAROLINA	Mujer	2
FARIAS, RODRIGO	Hombre	1
VIVANCO, JUAN F.	Hombre	2
SAEZ, E.	Hombre	2
GUIOT, BENJAMIN	Hombre	23
CORDERO, R. R.	Hombre	11
MAUREIRA-FREDES, CRISTIAN	Hombre	4
ARCE, PAOLA	Mujer	4
ZARATE, S. E. CARDENAS	-	1
TORRES, NICOLAS	Hombre	5
XU, C.	-	1
BRAVO, SERGIO	Hombre	14
OSSES, M.	Hombre	16
CARDENAS, MANUEL	Hombre	1
JENA, S.	-	1
NURUZZAMAN	-	1
QUEZADA, FELIPE	Hombre	1
FILONZI, ANGELO	Hombre	2
OSORIO-LIRD, ALELI	-	4
HECHT, GERNOT K.	Hombre	1
KROGER, PAWEL	Hombre	2
MONTENEGRO-VENEGAS, IVAN JOSE	Hombre	13
MELLA, JAVIER A.	Hombre	1
CARVAJAL-BARRERA, GONZALO ANDRES	Hombre	28
AVARIAS, KATHERINE	Mujer	1
BENAVENTE, DIEGO	Hombre	3
JEREZ, D. J.	Hombre	6
PRELLER, LUCIA	Mujer	1
ZAPATA, A.	Hombre	1
NURUZZAMAN	-	1
AGUIRRE, PAULA	Mujer	1
PORCU, EMILIO	Hombre	58
CARRA, S.	-	4
CARON, SASCHA	Hombre	1
FINCHEIRA-ROBLES, PAOLA	Mujer	1
MERCEDES MARTINEZ-SALGADO, MARA	Mujer	1
MAGDALENA RIVERA, ANA	Mujer	1
NAVIA, DANIEL	Hombre	25
KLEIN, A.	-	1
MOLINARI, CESARE	Hombre	2
PINO, JULIO	Hombre	2
DREYSE, PAULINE	Mujer	1
VINNETT, L.	Hombre	53
BAZAEZ, RAMIRO	Hombre	14
STOREY, L.	-	2
FIERRO, BERNARDO	Hombre	1
SALINAS-ESPINOSA, ALVARO LUIS	Hombre	2
KALISE, D.	Hombre	1
LIBERONA, D.	-	1
CUEVAS, J.	Hombre	1
BECERRA, CARLOS	Hombre	3
SOTO-VASQUEZ, MAURICIO	Hombre	3
MENA, FRANCISCO	Hombre	1
CRUTCHIK, DAFNE	Mujer	1
BENZI, MARCO	Hombre	1
ARENAS, G. VASQUEZ	-	9
INOSTROZA, PAULA	Mujer	1
CONTRERAS JULIO, DANA	Mujer	1
ROJAS-ABATTE, FELIPE ANGEL	Hombre	1
PAVEZ-DIAZ, ROBERTO	Hombre	1
ARRIAGADA PFEIFFER, SEBASTIAN	Hombre	1
SILVA-LABARCA, PABLO ANTONIO	Hombre	1
GONZALEZ, HANS	Hombre	1
PONCE, CRISTOBAL	-	2
VALDES, GONZALO	Hombre	2
LOBOS, C.	Hombre	14
DONOSO-DAILLE, PABLO	Hombre	1
AGUIRRE-OLEA, PABLO LEOPOLDO	Hombre	21
CARDENAS, O&#39;BRYAN	-	1
TOLEDO DE LA GARZA, KAREL	Hombre	3
URQUETA, CAMILO	Hombre	2
ROJAS, CHRISTIAN A.	Hombre	77
LEIVA-LOPEZ, ARIEL	Hombre	8
SILVA, OSCAR	Hombre	2
SIGEL, PASCAL	Hombre	1
NAVARRO-BADINO, GONZALO	Hombre	1
PETERS-RIVAS, ANDRES ALEJANDRO	Hombre	7
ROJAS, ALONDRA	Mujer	1
LOYOLA-VITALI, JAVIERA PILAR	Mujer	1
AZOCAR SIMONET, FELIPE	Hombre	1
ACOSTA ESPEJO, LUIS	Hombre	1
HIDALGO MONTENEGRO, CLAUDIA	Mujer	1
TORO, JAVIER	Hombre	1
NURUZZAMAN	-	1
RENAUDINEAU, H.	Hombre	42
CAVIEDES AEDO, EDUARDO	Hombre	1
VASQUEZ, JUAN CARLOS	Hombre	8
MEDINA, NICOLAS	Hombre	1
ZAMORA-SAA, J.	-	6
KOPELLOVICH, B.	-	1
YANDUN-NARVAEZ, FRANCISCO J.	Hombre	3
NEILL, NICOLAS A.	Hombre	10
VALLEJOS-ARRIAGADA, RONNY OBED	Hombre	32
NURUZZAMAN	-	1
FONSECA, RICARDO	Hombre	1
RIVAS, KAREN	Mujer	2
AVARIA, G.	Hombre	2
VALDES, FRANCISCA	Mujer	1
SANCHEZ, DANIEL	Hombre	1
ARRIAGADA, FELIPE	Hombre	1
SOLIS-LLANOS, NICOLAS	Hombre	1
XIA, ALIANG	-	3
SANCHEZ-MARIN, N.	-	1
CUCHILLO, A.	Hombre	3
PALMA-MOYA, SERGIO ANDRES	Hombre	9
KOBEL, M.	-	1
CORTES, RUDYAR	-	1
BRICENO-NAVARRO, PABLO	Hombre	1
RAMIREZ-CIFUENTES, JAIME ANDRES	Hombre	2
BRIEDE WESTERMEYER, JUAN CARLOS	Hombre	15
HENRIQUEZ, F. A.	-	1
LARA, SEBASTIAN	Hombre	1
MARTINEZ, MARIA M.	Mujer	1
RODRIGUEZ, ANDREI	Hombre	2
SKURTYS, OLIVIER	Hombre	25
DIAZ, HAROLD	Hombre	1
RIQUELME, V.	Hombre	3
MAASS, ALEJANDRO I.	Hombre	5
HERNANDEZ, H. B.	Hombre	2
ROSALES, LUIS	Hombre	29
GONZALEZ, JHON W.	-	18
LEE, G. R.	-	1
CONTRERAS, CLAUDIO	Hombre	30
MANZI, CAMILA	Mujer	1
WICHE, CHRISTIAN	Hombre	1
OLLINO, MARIO	Hombre	3
ALDONEY, JENNY	Mujer	1
GALLARDO-BENAVENTE, CARLA	Mujer	1
HERNANDEZ, GONZALO	Hombre	1
URTUBIA, ALEJANDRA	Mujer	1
REBOLLEDO-SANHUEZA, JAME ALEJANDRA	Mujer	2
PIZARRO-DASSO, LEONARDO EMANUEL	Hombre	1
CARRASCO-SAEZ, JOSE LUIS	Hombre	3
GENTIL, DANA	Mujer	4
FERRER-PERTUZ, KAROLL	-	5
VELIZ, MARCELO I.	Hombre	2
LECAROS, R.	Hombre	13
ACUNA-ROZAS, DIEGO	Hombre	2
ALIQUINTUY, MARCELO	Hombre	3
ALCOTA, CHRISTIAN	Hombre	2
MENDEZ-PAMPIN, RAMON	Hombre	4
TURISINI, M.	-	2
FUENTES-VILLALOBOS, SANDRA PATRICIA	Mujer	3
ALARCON-VARGAS, ANTONIA ALEJANDRA	Mujer	1
CASTILLO, FRANCISCO	Hombre	1
HENRIQUEZ-ARENAS, JOSEFA	Mujer	1
ALEGRIA, A.	Hombre	21
ELENA ORTIZ, MARIA	Mujer	1
FERNANDEZ ROBIN, CRISTOBAL	Hombre	30
YANEZ MARTINEZ, DIEGO	Hombre	3
