Autor	Género	Total de Artículos
GAETE, C.	-	1
ALVAREZ-RIVAS, CARLA ANDREA	Mujer	1
VASQUEZ, PAMELA	Mujer	5
MACERA, ROSARIO	Hombre	3
VAN NOORT, DANNY	Hombre	2
ZAGOLIN BLANCAIRE, MONICA	Mujer	1
SAN CRISTOBAL, FERNANDO	Hombre	1
TRUJILLO, JUAN	Hombre	1
PEDEMONTE, EUGENIA	Mujer	1
HARNISCH, ALEXANDRA	Mujer	1
BRINER, ANDRES	Hombre	1
MEDINA ROA, ANDERZON	-	1
DE LA RIVERA V., MATIAS	Hombre	1
VELA U, JAVIER	Hombre	2
VALDES, MARIA JOSE	Mujer	1
SAAVEDRA, RAIMUNDO	Hombre	1
WOOLFORD, M. J.	Hombre	1
GARROTE CAMPILLAY, EMILIO ALFONSO	Hombre	2
IGNACIO MARTINEZ-ESTAY, JOSE	Hombre	2
BRAVO, PAULINA	Mujer	2
PEREDA, ANDREA	Mujer	1
JIMENEZ, PAULA	Mujer	1
GOETZ, STEFAN M.	Hombre	1
CRUZ, ANA	Mujer	1
CISTERNAS, ALEJANDRA	Mujer	1
MORALES, ROLANDO	Hombre	1
RAMIREZ, VALERIA	Mujer	41
OYONARTE, RODRIGO Z	Hombre	1
LI, ZHONGXI	-	1
RENAUDINEAU, H.	Hombre	1
ASTORGA, CRISTIAN R.	Hombre	1
SERTSIOS, GIORGO	-	10
DRAGICEVIC, T.	Hombre	1
JARAMILLO, FRANCISCO	Hombre	1
ROJO, DANIEL	Hombre	2
CONCHA-MARAMBIO, L.	Hombre	10
WALLS, STEPHANIE	Mujer	1
VAL, ALEJANDRA	Mujer	1
ALLIENDE, ISABEL	Mujer	1
JUNG, FRANCISCA	Mujer	1
CAMPOS-MORA, MAURICIO	Hombre	9
GAJARDO-CARRASCO, TANIA	Mujer	1
TORRES, NICOL	Mujer	1
JURGENSEN, KARIN	Mujer	1
PINTO-PARDO, NICOLAS	Hombre	1
GOMEZ, PEDRO	Hombre	1
GARRIDO OYARZUN, MARIA FERNANDA	Mujer	8
TOBAR-BORQUEZ, CLAUDIO NICOLAS	Hombre	1
LOPEZ, NAIMA	Mujer	3
LINK, ANDRES	Hombre	3
CORTES, AARON	Hombre	6
GORROCHOTEGUI, ALFREDO	Hombre	1
PARRO, JAVIERA	Mujer	2
CANTILLANA ARMIJO, CAROLINA	Mujer	1
DIAZ CASTRO, CAROLINA	Mujer	1
PETOUR GAZITUA, FELIPE	Hombre	1
PEREZ VELASQUEZ, JAVIERA	Mujer	1
QUINTANILLA GUIDOBONO, FELIPE	Hombre	1
PETOUR GAZITUA, FELIPE	Hombre	1
PEREZ VELASQUEZ, JAVIERA	Mujer	1
GUARINI, DANIELA	Mujer	1
GRACIA, BENJAMIN	Hombre	3
SOLE-VENTURA, PEDRO	Hombre	6
PEREZ-RETAMALES, JUAN EDUARDO	Hombre	13
FERNANDEZ, MACARENA CORDERO	Mujer	14
LEIVA SOTO, RICARDO	Hombre	1
BENAVIDES ALMARZA, CRISTOBAL	-	2
BALDWIN, PAULA	Mujer	4
PEREIRA, ANA ELISA	Mujer	6
CAVIEDES, GABRIELA	Mujer	3
OYARZO MAURICIO, CLAUDIO ANTONIO	Hombre	1
SAID NEGRETE, MARIA JOSEFINA	Mujer	1
LEAL BARROS, PATRICIA	Mujer	1
OTAROLA ESPINOZA, YASNA	-	2
PALMA-DIAZ, IVAN ENRIQUE	Hombre	1
DONOSO MUNITA, JOSE AGUSTIN	Hombre	1
PENAFIEL DURRUTY, MARIANO ALEJANDRO	Hombre	1
PINZON, A.	-	1
GOMEZ, P.	Mujer	3
SKARMETA-PEREZ, NICOLAS PATRICIO	Hombre	1
BORJA, FRANCISCO	Hombre	2
LARREA, RICARDO	Hombre	3
BRAVO JIMENEZ, PAULINA	Mujer	1
KIMBER, DAVID	Hombre	4
WILLS-OTERO, LAURA	Mujer	1
HARNISH, ALEXANDRA	Mujer	1
ANDRADE, CATHERINE	Mujer	8
CABEZAS, ROXANA	Mujer	1
KOURO, SAMIR	Hombre	2
MORENO SEGUEL, MARCELA	Mujer	1
DROPPELMANN-MUNOZ, NICOLAS	Hombre	1
CABANE, PATRICIO	Hombre	1
CONSUELO RODRIGUEZ, SANDRA	Mujer	1
GALILEA ORTUZAR, NATALIA	Mujer	1
ARMELINI, GUILLERMO	Hombre	6
JORGE, DAGNINO	-	1
ALVERIO, JULIAN	Hombre	1
PAULA, GUZMAN	-	1
CECILIA, MENDEZ	-	1
PEDRO, ZAMBRANO	-	1
DE LA CERDA-SANTA MARIA, ANDRES	Hombre	2
CARRASCO, PATRICIO A.	Hombre	7
MUNOZ, SAMUEL	Hombre	1
GODOY, MARIANELA E.	Mujer	1
ECHEVERRIA, A.	Hombre	2
TRIANA, CAMILO A.	Hombre	1
FERNANDA GARRIDO-OYARZUN, MARIA	Mujer	2
TRAVNICKOVA, JANA	Mujer	1
CAVIEDES, ARIEL	Hombre	9
CARRENO PAVEZ, JUAN EDUARDO	Hombre	1
PALMEIRO-SILVA, YASNA K.	-	8
NUNO, MARIANA	Mujer	2
PEREZ, CLAUDIA	Mujer	1
VICENTE, ISIDORA	Mujer	1
ROSSI, MARIA C.	Mujer	1
ORTIZ, CRISTIAN	Hombre	5
NIEN, JK	-	1
DUHART, MARIA IGNACIA LOPEZ	Mujer	1
ACEITUNO-VERA, DIANA FERNANDA	Mujer	1
ESACALONA, ALEX	Hombre	1
TORNERO OCHAGAVIA, BERNARDITA	Mujer	1
BUROTTO-PICHUN, MAURICIO	Hombre	14
AGUIRREZABAL GRUNSTEIN, MAITE	Mujer	1
ARANGO GONZALEZ, DANIELA S.	Mujer	1
DROPPELMANN, GUILLERMO	Hombre	1
CAMPOS-VILLENAS, MATIAS	Hombre	1
CALVO, CRISTOBAL	-	1
CARVAJAL, SEBASTIAN	Hombre	1
NECOCHEA, JAIME	Hombre	1
CAMPERO, MARIO	Hombre	1
MEJIA, DANIEL	Hombre	1
CANEDO-MARROQUIN, GISELA	Mujer	6
RIQUELME, L.	-	1
FIGUEROA, P. I.	-	1
