Autor	Género	Total de Artículos
ECHEVERRIA, MARIA VALENTINA TOMBOLINI	Mujer	2
MAGRO, ROSARIO	Hombre	1
LÓPEZ, RENÉ BARRAZA	Hombre	1
ASTORGA, ANA CONTRERAS	Mujer	1
CARREÑO-ZILLMANN, G.	-	1
SALINAS, SYLVIA CONTRERAS	Mujer	1
MARAMBIO ECHEVERRIA, HECTOR	Hombre	1
SILVA MUNITA, DEYVID	-	1
FISCHER, E.	-	1
TEILLIER, S.	-	1
MORAGA, JORGE	Hombre	1
DONOSO, CLAUDIA ALEJANDRA CALQUIN	Mujer	1
NAVARRETE ANDRADE, ERWIN	Hombre	1
SOTO, RICARDO	Hombre	1
SOTO, RICARDO	Hombre	1
SERGIO FUENZALIDA, B.	-	1
BASCUÑÁN, SERGIO FUENZALIDA	Hombre	1
MACHADO, SERGIO	Hombre	1
CÁCERES, MIGUEL ÁNGEL GAETE	Hombre	1
ARAYA, TIARE	-	1
OLIVARES, CARLA	Mujer	1
VEGA, HEINGER	-	1
ESPEJO-YAKSIC, NICOLÁS	Hombre	1
PERALTA, MARIA VICTORIA	Mujer	1
GÓMEZ, FABIOLA LATHROP	Mujer	1
MOEBIS, OSCAR	Hombre	1
GODOY, RODRIGO	Hombre	1
MOLINA, CRISTIÁN LEPIN	-	1
PLAZA, GABRIELA ARMIJO	Mujer	3
ROUBELAT, LETICIA	Mujer	1
MARQUES, LETICIA ROUBELAT	Mujer	1
MACHADO, SERGIO	Hombre	1
MACHADO, SERGIO	Hombre	1
CAMPBELL, ROLANDO ZAPATA	Hombre	1
MACHADO, SERGIO	Hombre	1
ANDREA PIGASSI, S.	-	1
ROJAS, EMILIO TORRES	Hombre	1
RAQUEL BURROWS, A.	Mujer	1
CERDA BECKER, CLAUDIA	Mujer	1
LÓPEZ VERGARA, A. F.	-	1
MACHADO, SERGIO	Hombre	1
CHAMORRO OSCHILEWSKY, RODRIGO	Hombre	1
ARMIJO, GABRIELA	Mujer	1
WHITMAN, CHRISTOPHER J.	Hombre	1
CASALS, ROBERTO	Hombre	1
OSCHILEWSKY, RODRIGO CHAMORRO	Hombre	1
RAMIREZ, ADAN	Hombre	1
MENA BOLVARAN, FRANCISCO	Hombre	1
CARRILLOS, CAROLINA PEZOA	Mujer	2
SANHUEZA OLAVE, A.	-	1
BETANCOURT SAEZ, MARCELA ELIANA	Mujer	1
CORTES, SUSANA	Mujer	1
