Autor	Género	Total de Artículos
CIDALE, LYDIA	Mujer	7
ACOSTA-DIGHERO, ROBERTO	Hombre	4
BEVILACQUA, MORENO	Hombre	27
PRINCIPE, DAVID A.	Hombre	1
TAGLE ORELLANA, GASTON	Hombre	1
CANO-CAPPELLACCI, MARCELO ANTONIO	Hombre	3
DRAGICEVIC, CONSTANTINO D.	Hombre	1
FLORES, J.	Hombre	1
GODOY OLAVE, JORGE	Hombre	1
BARRAZA MESQUIDA, JAIME	Hombre	1
LEITON, R.	-	1
MUNOZ-ARANCIBIA, A. M.	-	1
CABEZAS, DAVID	Hombre	7
MOLINA-CAYUQUEO, JOSE	Hombre	1
KANAAN, SAMER	Hombre	20
RAMIREZ SOTO, ELIZABETH	Mujer	1
AVALOS, NICOLAS	Hombre	3
SPROHNLE, A.	-	1
MUNOZ, J.	Hombre	1
CADENA, C.	Hombre	2
CARRASCO, C.	Hombre	10
JAFFE, YARA	Mujer	60
KANAAN, S.	-	1
PERROT, CLEMENT	Hombre	21
MARDONES, PEDRO	Hombre	1
LAREE, DOMINIQUE	-	1
JARA, ALVARO	Hombre	1
LETELIER, JOAQUIN	-	4
MOYA, PAULINA	Mujer	3
MOLINA-ROCO, MAURICIO	Hombre	1
MOYA, RENE	Hombre	1
POZO, DIANA	Mujer	35
MORA, JORGE	Hombre	1
BRAVO, FELIPE	Hombre	1
FARIAS, H.	Hombre	1
MARTINEZ VERA, CRISTIAN	Hombre	1
OLIVA-EKELUND, DORIS PATRICIA	Mujer	40
VILLALOBOS-CID, MANUEL	Hombre	1
RODRIGUEZ-VALENTINO, CAMILO	Hombre	3
ALVAREZ, DANIELA	Mujer	2
CEBALLO, KARINA	Mujer	4
FERNANDOIS, DANIELA	Mujer	2
SOTOMAYOR-ZARATE, RAMON	Hombre	60
CRUZ-VEGA, GONZALO	Hombre	32
CUETO, A.	Hombre	2
RAVELO GARCIA, MONICA	Mujer	1
BENAVENTE MORALES, CAROLINA	Mujer	1
FERNANDEZ-LORENZO, M.	Mujer	1
SCHREIBER, MATTHIAS	Hombre	144
NAVARRO, C.	Hombre	8
POLO MOLINA, FERNANDA	Mujer	1
REYNA-JELDES, MAURICIO	Hombre	3
ROJAS, FERNANDO	Hombre	23
CORTES-STUDENT, JORGE EDUARDO	Hombre	3
GONZALEZ-ROCHA, G.	Hombre	1
DANYAU, L.	-	1
SOTO, JUAN	Hombre	1
POBLETE-VILCHES, HORACIO	Hombre	2
GOMEZ, CONSTANZA	Mujer	4
CALVET, NURIA	Mujer	1
BAEZ, DAVID	Hombre	2
MONDACA GARAY, DANIEL	Hombre	1
