Autor	Género	Total de Artículos
LIGHTOWLERS, MARSHALL W.	Hombre	1
ZSIGMOND, GUILHERME	Hombre	3
TENORIO, CECIL	Hombre	1
SECCATORE, JACOPO	Hombre	1
VELASCO, NICOLAS	Hombre	4
AYALA, VICTOR	Hombre	1
VALENZUELA, CAROLINA	Mujer	1
PUERTA GIL, CARLOS AUGUSTO	Hombre	1
GRANDA GARCIA, ADRIANA MARIA	Mujer	1
PUERTA GIL, CARLOS AUGUSTO	Hombre	1
TAPIA, PAULIN	Hombre	1
FLEMING, WAGNER	Hombre	1
CISTERNAS, L.	Hombre	1
PENAILILLO-MATURANA, DANIELA ROCIO	Mujer	1
CONTRERAS TINOCO, KARLA ALEJANDRA	Mujer	1
AYALA, VICTOR	Hombre	1
NELSON, RONALD	Hombre	16
JALDIN, SALLY	Mujer	1
LOPEZ-PALMA, VASTHI JOIADA	-	11
ATIENZA, MIGUEL	Hombre	1
CHAIT, M.	-	1
UNDA-SANZANA, EDUARDO	-	10
ARGUELLO-GUEVARA, WILFRIDO ERNESTO	-	3
BOHORQUEZ-CRUZ, MILTON	Hombre	3
SMITH, ANDRES	Hombre	1
ARDILES-RIVERA, ALEJANDRO ENRIQUE	Hombre	1
VALDERRAMA, KATHERINE	Mujer	4
HENRIQUEZ-RIVERA, KAREM CAMILA	Hombre	1
MOLINA-MONTENEGRO, MARCO ANTONIO	Hombre	101
ESQUIVEL-CANDIA, JONATHAN	Hombre	1
VSQUEZB, JULIO	Hombre	1
