organization,scholar_id,affiliation,email_domain,citedby,interests
1.2216913016116922e+19,nI95XBsAAAAJ,Secretaría Académica Escuela Postgrado Universidad Diego Portales,@udp.cl,114.0,Radioterapia
1.2216913016116922e+19,u0Ccl1YAAAAJ,Universidad Diego Portales,@udp.cl,112.0,"journalism, literature, communication"
1.2216913016116922e+19,pB044BoAAAAJ,"Profesor Facultad de Educación UDP, Chile.",@mail.udp.cl,112.0,"Educación ambiental, Didáctica de las ciencias y geografía"
1.2216913016116922e+19,KZM60-MAAAAJ,"Associate Professor Departament of Psychology,  Universidad Diego Portales (Santiago-Chile)",@udp.cl,111.0,"Therapeutic Cultures, Biopolitics, Governmentality, Psychoanalysis"
1.2216913016116922e+19,Hsc86jQAAAAJ,Universidad Diego Portales,@mail.udp.cl,112.0,"History, Memory Studies, Childhood Studies, Education"
1.2216913016116922e+19,h_Ot68YAAAAJ,Universidad Andres Bello y Universidad Diego Portales,@mail.udp.cl,108.0,Bioquímica teórica
1.2216913016116922e+19,e7_9UIgAAAAJ,Universidad Diego Portales,@udp.cl,113.0,"political communication, democracy, social movements, social media, media literacy"
1.2216913016116922e+19,Widna_QAAAAJ,"Universidad Diego Portales, Santiago de Chile",@udp.cl,106.0,"Filosofía, Estética, Feminismo, Gender, Queertheory"
1.2216913016116922e+19,LPEqjkkAAAAJ,"Servicio de Pediatría, Clínica Dávila, Universidad Diego Portales",@mail.udp.cl,100.0,
1.2216913016116922e+19,dZdJ8RwAAAAJ,Universidad Diego Portales,@mail.udp.cl,102.0,"escritura, literacidad, formación docente"
1.2216913016116922e+19,hzjtYewAAAAJ,Universidad Diego Portales,@udp.cl,105.0,"Psicología, Epistemología, Historia de la Ciencia, Ética, Teoría Crítica"
1.2216913016116922e+19,ttvfkoIAAAAJ,Universidad Diego Portales,@udp.cl,97.0,"HCI, Interaction Design, Ubiquitous Computing"
1.2216913016116922e+19,P81WaoYAAAAJ,Universidad Diego Portales,@udp.cl,89.0,Law and Economics
1.2216913016116922e+19,OzOR8RIAAAAJ,Universidad Diego Portales y Universidad San Sebastián,@mail.udp.cl,86.0,"Psicología Organizacional, salud mental, bienestar en el trabajo, manejo del estrés y de conflictos interpersonales"
1.2216913016116922e+19,Ajt0ThwAAAAJ,"Assistant Professor, Universidad Diego Portales",@udp.cl,79.0,"Synthetic Biology, Systems Biology, Artificial Intelligence"
1.2216913016116922e+19,CnowQgcAAAAJ,Universidad Diego Portales,@mail.udp.cl,76.0,"Brazilian History, Transnational History of the Black Press of the Americas, The Birth of Modern Earthquake Knowledge, Latin Ame"
1.2216913016116922e+19,xbar_vEAAAAJ,"Assistant Professor, Universidad Diego Portales",@mail.udp.cl,75.0,"Global Continuous Optimization, Discrete Optimization, Metaheuristics"
1.2216913016116922e+19,tu2UQaYAAAAJ,"Profesora Asistente Departamento de Sociología, Universidad Diego Portales",@udp.cl,76.0,"sociología del respeto, desigualdad, sociología moral, métodos mixtos"
1.2216913016116922e+19,Jd58NeMAAAAJ,Universidad Diego Portales,@mail.udp.cl,72.0,"comunicación política, redes sociales, participación electoral"
1.2216913016116922e+19,trvx31EAAAAJ,Universidad Diego Portales,@mail.udp.cl,75.0,"High redshift  galaxies, galaxy groups"
1.2216913016116922e+19,hj0Q4iwAAAAJ,Universidad Diego Portales - Fundación Ilusioname,@mail.udp.cl,70.0,"felicidad, bienestar subjetivo, neurociencia, gestión, mindfulness"
1.2216913016116922e+19,X6tQhBAAAAAJ,Universidad Alberto Hurtado - Universidad Diego Portales,@mail.udp.cl,64.0,"Educación, Sociología, Élites, Formaciión ciudadana"
1.2216913016116922e+19,2SdKmo8AAAAJ,Universidad Diego Portales,@udp.cl,66.0,"Household finance, Macro-Finance, Asset Pricing, Structural Econometrics"
1.2216913016116922e+19,l2mmGVIAAAAJ,Universidad Diego Portales,@udp.cl,70.0,"Organizational Psychology, Values, Motivation, Well-being, Responsible Enterprises"
1.2216913016116922e+19,CW-qARsAAAAJ,Docente Universidad Diego Portales,@mail.udp.cl,62.0,"Neonatologia, infectologia neonatal"
1.2216913016116922e+19,CuDHZQoAAAAJ,Universidad Diego Portales,@mail.udp.cl,62.0,"psychometric, econometric, data science"
1.2216913016116922e+19,Yb8gOF0AAAAJ,Universidad Diego Portales,@mail.udp.cl,57.0,"desigualdades sociales, estudios urbanos, estratificación social y mercado laboral"
1.2216913016116922e+19,UN0-wpgAAAAJ,Universidad Diego Portales - Universidad Alberto Hurtado,@mail.udp.cl,54.0,"Inclusive education, teacher development, educational leadership, inclusive school leadership"
1.2216913016116922e+19,XdCfg28AAAAJ,Universidad Diego Portales,@mail.udp.cl,59.0,"Cognitive Neuroscience, Cognitive psychology, Behavioral psychology, Psychobiology, Psychology"
